powertrain,vehicle_type,quantile,dvmt
cv,minivan,73,41.285727441419404
cv,minivan,74,41.801245919858786
cv,minivan,75,42.32378618095283
cv,minivan,76,42.859951563681086
cv,minivan,77,43.41002938525271
cv,minivan,78,43.976112119636866
cv,minivan,79,44.56161806007199
cv,minivan,80,45.164091880637805
cv,minivan,81,45.78548233261198
cv,minivan,82,46.4264899079986
cv,minivan,83,47.09858919866358
cv,minivan,84,47.80119737019052
cv,minivan,85,48.538351789076366
cv,minivan,86,49.2999241783078
cv,minivan,87,50.09692890229071
cv,minivan,88,50.94670084832494
cv,minivan,89,51.8386207950555
cv,minivan,90,52.80807294057324
cv,minivan,91,53.84529072175941
cv,minivan,92,54.99352643348615
cv,minivan,93,56.218617624842295
cv,minivan,94,57.60813009609447
cv,minivan,95,59.206834133463076
cv,minivan,96,61.11037693829181
cv,minivan,97,63.571388831627715
cv,minivan,98,67.06138643758008
cv,minivan,99,73.23780366687312
cv,pickup,1,2.873326619586105
cv,pickup,2,4.987504999051935
cv,pickup,3,6.509861517225705
cv,pickup,4,7.735500553947153
cv,pickup,5,8.780958059908006
cv,pickup,6,9.69993515616557
cv,pickup,7,10.518315381491764
cv,pickup,8,11.263421651710203
cv,pickup,9,11.947410043254143
cv,pickup,10,12.583656257433084
cv,pickup,11,13.18228718271625
cv,pickup,12,13.748111479556695
cv,pickup,13,14.284444142301252
cv,pickup,14,14.796062166670234
cv,pickup,15,15.282086009291216
cv,pickup,16,15.747760870964157
cv,pickup,17,16.198250599230597
cv,pickup,18,16.633157189615634
cv,pickup,19,17.054368736430597
cv,pickup,20,17.462615575586725
cv,pickup,21,17.859253578310504
cv,pickup,22,18.248165428446136
cv,pickup,23,18.62892500213863
cv,pickup,24,18.998668493128537
cv,pickup,25,19.364745102770264
cv,pickup,26,19.726526450567505
cv,pickup,27,20.07998204850272
cv,pickup,28,20.430232280007647
cv,pickup,29,20.77571254843697
cv,pickup,30,21.118739367825228
cv,pickup,31,21.456884330929928
cv,pickup,32,21.792312279341015
cv,pickup,33,22.12547948113742
cv,pickup,34,22.454847910525782
cv,pickup,35,22.782876214567366
cv,pickup,36,23.10947558736145
cv,pickup,37,23.435088244566668
cv,pickup,38,23.76032155183713
cv,pickup,39,24.085894569537114
cv,pickup,40,24.408954534170054
cv,pickup,41,24.732384335053737
cv,pickup,42,25.05667123077027
cv,pickup,43,25.38012235910858
cv,pickup,44,25.70516370227519
cv,pickup,45,26.030388857416103
cv,pickup,46,26.356078074151263
cv,pickup,47,26.68436531999235
cv,pickup,48,27.01419258188094
cv,pickup,49,27.345497145503014
cv,pickup,50,27.678383716226527
cv,pickup,51,28.013093371954604
cv,pickup,52,28.349259995754778
cv,pickup,53,28.68870727553562
cv,pickup,54,29.030241188424444
cv,pickup,55,29.375115791380644
cv,pickup,56,29.723661270802104
cv,pickup,57,30.076572710391858
cv,pickup,58,30.43201208477261
cv,pickup,59,30.792287908630502
cv,pickup,60,31.157701108107013
cv,pickup,61,31.5261454431638
cv,pickup,62,31.90021889092773
cv,pickup,63,32.28226762207456
cv,pickup,64,32.66909482091262
cv,pickup,65,33.06415847525098
cv,pickup,66,33.46766010148184
cv,pickup,67,33.8772196333006
cv,pickup,68,34.29525007947747
cv,pickup,69,34.724816437702394
cv,pickup,70,35.16378621378098
cv,pickup,71,35.60988736886898
cv,pickup,72,36.0693943565503
cv,pickup,73,36.54121163139445
cv,pickup,74,37.02510485843716
cv,pickup,75,37.52370594616823
cv,pickup,76,38.04045590535343
cv,pickup,77,38.57205366365954
cv,pickup,78,39.12747320953682
cv,pickup,79,39.698872015794265
cv,pickup,80,40.290869294135156
cv,pickup,81,40.911208486399744
cv,pickup,82,41.56045324310965
cv,pickup,83,42.24481711847645
cv,pickup,84,42.961228706493436
cv,pickup,85,43.71905942281524
cv,pickup,86,44.5223279932553
cv,pickup,87,45.381128250518174
cv,pickup,88,46.30238448323256
cv,pickup,89,47.297334295280905
cv,pickup,90,48.376754510860266
cv,pickup,91,49.56445394699257
cv,pickup,92,50.886849244938986
cv,pickup,93,52.382640159226455
cv,pickup,94,54.10536184481556
cv,pickup,95,56.150141015116915
cv,pickup,96,58.64111268195295
cv,pickup,97,61.8870790672507
cv,pickup,98,66.54391901884144
cv,pickup,99,74.7230134022212
cv,suv,1,3.366964961433831
cv,suv,2,5.880309432957046
cv,suv,3,7.632319231030813
cv,suv,4,9.003202540687607
cv,suv,5,10.135268404487347
cv,suv,6,11.108749727939651
cv,suv,7,11.9645494640091
cv,suv,8,12.733952620604551
cv,suv,9,13.432083575345851
cv,suv,10,14.077504289147972
cv,suv,11,14.680059233349727
cv,suv,12,15.243783495834917
cv,suv,13,15.771615705307697
cv,suv,14,16.27508252039392
cv,suv,15,16.753977611700787
cv,suv,16,17.213536332788877
cv,suv,17,17.654013409037667
cv,suv,18,18.078711104386336
cv,suv,19,18.490163099188536
cv,suv,20,18.88893668305
cv,suv,21,19.27525930606013
cv,suv,22,19.653527896760842
cv,suv,23,20.023334368001002
cv,suv,24,20.384377590656328
cv,suv,25,20.7383421395852
cv,suv,26,21.086649118333142
cv,suv,27,21.430466909567688
cv,suv,28,21.7675865347089
cv,suv,29,22.099149310648286
cv,suv,30,22.42677422709994
cv,suv,31,22.75064074525388
cv,suv,32,23.07356187608856
cv,suv,33,23.392869737695356
cv,suv,34,23.707855007394325
cv,suv,35,24.023545516769335
cv,suv,36,24.335597994483823
cv,suv,37,24.64695928881803
cv,suv,38,24.957878869885953
cv,suv,39,25.269060224933664
cv,suv,40,25.577551225886985
cv,suv,41,25.88530116440748
cv,suv,42,26.194818015916404
cv,suv,43,26.503896168432497
cv,suv,44,26.815042399192524
cv,suv,45,27.12387870689453
cv,suv,46,27.43262787459114
cv,suv,47,27.742442537479324
cv,suv,48,28.05565011145395
cv,suv,49,28.366310962639936
cv,suv,50,28.681682445651845
cv,suv,51,28.999831219450144
cv,suv,52,29.320087114716234
cv,suv,53,29.640502877042433
cv,suv,54,29.964265507149733
cv,suv,55,30.292577207656365
cv,suv,56,30.624038465447814
cv,suv,57,30.95874007696534
cv,suv,58,31.29790145844226
cv,suv,59,31.639273470754645
cv,suv,60,31.985305662588026
cv,suv,61,32.336741352035304
cv,suv,62,32.692334083293744
cv,suv,63,33.05051511297775
cv,suv,64,33.41785573998983
cv,suv,65,33.78920540874908
cv,suv,66,34.16681449390974
cv,suv,67,34.55250944622891
cv,suv,68,34.94841862277521
cv,suv,69,35.35110567687212
cv,suv,70,35.763718087941186
cv,suv,71,36.184769070301385
cv,suv,72,36.61493391387661
cv,suv,73,37.05713181046031
cv,suv,74,37.51143522576064
cv,suv,75,37.979755933814985
cv,suv,76,38.45979262523767
cv,suv,77,38.95736502074229
cv,suv,78,39.472398638032146
cv,suv,79,40.004045606695115
cv,suv,80,40.555573163164986
cv,suv,81,41.12884877946208
cv,suv,82,41.72655450276649
cv,suv,83,42.34943038556768
cv,suv,84,43.003440325660144
cv,suv,85,43.688258353556094
cv,suv,86,44.41181385256658
cv,suv,87,45.17885256725913
cv,suv,88,45.996948520549594
cv,suv,89,46.87812463663391
cv,suv,90,47.82470903094242
cv,suv,91,48.859644373146494
cv,suv,92,49.993086799050744
cv,suv,93,51.2633660644773
cv,suv,94,52.71805863182394
cv,suv,95,54.41649774740083
cv,suv,96,56.472870504427995
cv,suv,97,59.09180478883879
cv,suv,98,62.76275153467507
cv,suv,99,69.10416631522402
diesel,car,1,4.790573359411722
diesel,car,2,6.499662161956529
diesel,car,3,7.546501542806986
diesel,car,4,8.392778019480373
diesel,car,5,9.089312062879332
diesel,car,6,9.706290785320588
diesel,car,7,10.268997127310797
diesel,car,8,10.784741359266196
diesel,car,9,11.251137808188252
diesel,car,10,11.67663049000002
diesel,car,11,12.079427694420078
diesel,car,12,12.465393204426626
diesel,car,13,12.825768375956361
diesel,car,14,13.170013454653493
diesel,car,15,13.491788975669284
diesel,car,16,13.812562503518667
diesel,car,17,14.117340887000932
diesel,car,18,14.42078473301518
diesel,car,19,14.706390999418407
diesel,car,20,15.000243718389537
diesel,car,21,15.277472800517522
diesel,car,22,15.53450117265125
diesel,car,23,15.801381707944877
diesel,car,24,16.07344129332702
diesel,car,25,16.329241120188737
diesel,car,26,16.583855155926678
diesel,car,27,16.834305445020934
diesel,car,28,17.082707038933815
diesel,car,29,17.323899153644025
diesel,car,30,17.574945499954328
diesel,car,31,17.81228110440629
diesel,car,32,18.054402077594794
diesel,car,33,18.28899730706414
diesel,car,34,18.531964841392707
diesel,car,35,18.760909459769366
diesel,car,36,18.992330645945806
diesel,car,37,19.217744164975155
diesel,car,38,19.438410184424693
diesel,car,39,19.66806559679368
diesel,car,40,19.89981587666522
diesel,car,41,20.11999785390219
diesel,car,42,20.34818320199273
diesel,car,43,20.570665002621517
diesel,car,44,20.792946890270876
diesel,car,45,21.018789853331356
diesel,car,46,21.238902967653804
diesel,car,47,21.46285110519974
diesel,car,48,21.68669874933677
diesel,car,49,21.918516400666398
diesel,car,50,22.142062717941634
diesel,car,51,22.37252678601522
diesel,car,52,22.597421651765952
diesel,car,53,22.82042621466755
diesel,car,54,23.05565971179331
diesel,car,55,23.286832568220284
diesel,car,56,23.51885200399967
diesel,car,57,23.75847235050818
diesel,car,58,24.00182751812833
diesel,car,59,24.24281618276903
diesel,car,60,24.481116388292676
diesel,car,61,24.730835969030423
diesel,car,62,24.974409549405493
diesel,car,63,25.22677450224408
diesel,car,64,25.47863286709869
diesel,car,65,25.738736643355885
diesel,car,66,26.00248973683125
diesel,car,67,26.26625732758552
diesel,car,68,26.54212869329178
diesel,car,69,26.827619800111528
diesel,car,70,27.11809802722864
diesel,car,71,27.4054686547565
diesel,car,72,27.702052726282723
diesel,car,73,28.013757997998038
diesel,car,74,28.32862120855907
diesel,car,75,28.65755868907581
diesel,car,76,29.011872524221506
diesel,car,77,29.353612424632065
diesel,car,78,29.729190119762062
diesel,car,79,30.10846180025005
diesel,car,80,30.519249823283815
diesel,car,81,30.944714597496414
diesel,car,82,31.384248039078138
diesel,car,83,31.857709348676185
diesel,car,84,32.35701696086832
diesel,car,85,32.85415158826307
diesel,car,86,33.38575245719559
diesel,car,87,33.982806817313495
diesel,car,88,34.61247169756495
diesel,car,89,35.30430496869433
diesel,car,90,36.0756294449465
diesel,car,91,36.91051125802812
diesel,car,92,37.836830359733426
diesel,car,93,38.89856597152624
diesel,car,94,40.131157171181066
diesel,car,95,41.607897896137786
diesel,car,96,43.367485001050014
diesel,car,97,45.63266169407014
diesel,car,98,48.794277169181925
diesel,car,99,54.37600602606133
diesel,cuv,1,2.7005770173996915
diesel,cuv,2,4.66191487283323
diesel,cuv,3,6.1985013009537155
diesel,cuv,4,7.332713346737265
diesel,cuv,5,8.498290326210766
diesel,cuv,6,9.529840020429209
diesel,cuv,7,10.52158636634404
diesel,cuv,8,11.428368074102625
diesel,cuv,9,12.166878110599074
diesel,cuv,10,12.918886529303329
diesel,cuv,11,13.620486937064102
diesel,cuv,12,14.235233568008857
diesel,cuv,13,14.793711380111898
diesel,cuv,14,15.371037338740884
diesel,cuv,15,15.89079691323944
diesel,cuv,16,16.33572492623829
diesel,cuv,17,16.788030648480635
diesel,cuv,18,17.187170987330454
diesel,cuv,19,17.592911598536674
diesel,cuv,20,17.97175847935146
diesel,cuv,21,18.352424209150872
diesel,cuv,22,18.714772841756528
diesel,cuv,23,19.06312566834432
diesel,cuv,24,19.405545783001266
diesel,cuv,25,19.72375815591064
diesel,cuv,26,20.05850123200085
diesel,cuv,27,20.37633026937968
diesel,cuv,28,20.679601900634307
diesel,cuv,29,20.992621175643286
diesel,cuv,30,21.304292680718145
diesel,cuv,31,21.601549659053568
diesel,cuv,32,21.87819166873996
diesel,cuv,33,22.152950675953736
diesel,cuv,34,22.419342518401173
diesel,cuv,35,22.697618734981525
diesel,cuv,36,22.97098885918064
diesel,cuv,37,23.240585850258253
diesel,cuv,38,23.498258218805848
diesel,cuv,39,23.75568363066261
diesel,cuv,40,24.03129521646001
diesel,cuv,41,24.296822948882372
diesel,cuv,42,24.556633507956423
diesel,cuv,43,24.797958604165505
diesel,cuv,44,25.049370748595955
diesel,cuv,45,25.30252135763194
diesel,cuv,46,25.559073584884402
diesel,cuv,47,25.81416314111813
diesel,cuv,48,26.06222353476608
diesel,cuv,49,26.31258102062928
diesel,cuv,50,26.567766003524866
diesel,cuv,51,26.817255307075598
diesel,cuv,52,27.09362067225326
diesel,cuv,53,27.345972549048717
diesel,cuv,54,27.582892948944068
diesel,cuv,55,27.82626357521879
diesel,cuv,56,28.070739861971802
diesel,cuv,57,28.3304708351804
diesel,cuv,58,28.590069552865906
diesel,cuv,59,28.856940416403788
diesel,cuv,60,29.12144916673835
diesel,cuv,61,29.369633871460387
diesel,cuv,62,29.652144957664866
diesel,cuv,63,29.942167763732368
diesel,cuv,64,30.216450921130033
diesel,cuv,65,30.512152052842158
diesel,cuv,66,30.80065411427892
diesel,cuv,67,31.08404504991389
diesel,cuv,68,31.379696332222146
diesel,cuv,69,31.667167309679943
diesel,cuv,70,31.977782814491718
diesel,cuv,71,32.2785496598827
diesel,cuv,72,32.58140042533365
diesel,cuv,73,32.92095847026555
diesel,cuv,74,33.24887932665183
diesel,cuv,75,33.60326586780592
diesel,cuv,76,33.958335832213095
diesel,cuv,77,34.333245030887255
diesel,cuv,78,34.74001539019883
diesel,cuv,79,35.14278090542
diesel,cuv,80,35.54580409713381
diesel,cuv,81,35.987626314889184
diesel,cuv,82,36.43677495496997
diesel,cuv,83,36.92568422772581
diesel,cuv,84,37.43126364013912
diesel,cuv,85,37.975404735382924
diesel,cuv,86,38.52908958496742
diesel,cuv,87,39.13544108487027
diesel,cuv,88,39.76721252761079
diesel,cuv,89,40.45361000940524
diesel,cuv,90,41.27949610387906
diesel,cuv,91,42.11208455653565
diesel,cuv,92,43.04911113725481
diesel,cuv,93,44.09486236706958
diesel,cuv,94,45.251514380849756
diesel,cuv,95,46.71611772394187
diesel,cuv,96,48.50266008793903
diesel,cuv,97,50.80018927802257
diesel,cuv,98,54.43754956311483
diesel,cuv,99,60.50928140301201
diesel,minivan,1,1.5069865330319168
diesel,minivan,2,1.61862767087106
diesel,minivan,3,1.630755855317951
diesel,minivan,4,1.639309349898589
diesel,minivan,5,2.2992442369820854
diesel,minivan,6,2.306326371150121
diesel,minivan,7,2.4078342196203204
diesel,minivan,8,2.416403350757921
diesel,minivan,9,2.5250542295575165
diesel,minivan,10,3.2684580151115674
diesel,minivan,11,3.2684580151115674
diesel,minivan,12,3.370737181219572
diesel,minivan,13,5.508120017496733
diesel,minivan,14,8.31699718832372
diesel,minivan,15,9.331200034550939
diesel,minivan,16,10.200006647620409
diesel,minivan,17,10.900905227937821
diesel,minivan,18,11.555076210484728
diesel,minivan,19,13.100089782457289
diesel,minivan,20,14.094168965992939
diesel,minivan,21,14.6951729024469
diesel,minivan,22,15.096338764614105
diesel,minivan,23,15.794130857626358
diesel,minivan,24,16.458906620753833
diesel,minivan,25,16.77602642561968
diesel,minivan,26,17.08588431077484
diesel,minivan,27,17.356213104156456
diesel,minivan,28,17.60205225401221
diesel,minivan,29,17.773281883172093
diesel,minivan,30,17.972892133324677
diesel,minivan,31,18.27560085700621
diesel,minivan,32,18.48036901088806
diesel,minivan,33,18.86170442181049
diesel,minivan,34,19.16237288263174
diesel,minivan,35,19.74774527818138
diesel,minivan,36,20.010682069400538
diesel,minivan,37,20.1244893153857
diesel,minivan,38,20.276978197343016
diesel,minivan,39,20.406562107608142
diesel,minivan,40,20.519437690635556
diesel,minivan,41,20.862540972607086
diesel,minivan,42,21.07035398605921
diesel,minivan,43,21.362344094464618
diesel,minivan,44,21.480150068013835
diesel,minivan,45,21.686991815990385
diesel,minivan,46,21.932433907647173
diesel,minivan,47,22.348776593837478
diesel,minivan,48,22.68353072612473
diesel,minivan,49,22.84608196693759
diesel,minivan,50,22.973679646195258
diesel,minivan,51,23.292674931414965
diesel,minivan,52,23.52080522210116
diesel,minivan,53,23.82399133100566
diesel,minivan,54,24.06633437642966
diesel,minivan,55,24.3181172378693
diesel,minivan,56,24.640237313577526
diesel,minivan,57,24.911432671617924
diesel,minivan,58,25.189953552742484
diesel,minivan,59,25.514642283821605
diesel,minivan,60,25.675173614729182
diesel,minivan,61,26.035629652712533
diesel,minivan,62,26.174566766450162
diesel,minivan,63,26.364119466966688
diesel,minivan,64,26.576776867581206
diesel,minivan,65,26.92248744093937
diesel,minivan,66,27.21454772053243
diesel,minivan,67,27.50219328634865
diesel,minivan,68,27.983762661300528
diesel,minivan,69,28.446746036967284
diesel,minivan,70,28.646597712363466
diesel,minivan,71,28.960051799336643
diesel,minivan,72,29.721181801376435
diesel,minivan,73,30.143443290620958
diesel,minivan,74,30.370555282980156
diesel,minivan,75,30.510084322412304
diesel,minivan,76,30.76595836969815
diesel,minivan,77,30.916792321996567
diesel,minivan,78,31.24290959540908
diesel,minivan,79,31.506878162578786
diesel,minivan,80,31.735053027775606
diesel,minivan,81,31.995582616465484
diesel,minivan,82,32.40354197975278
diesel,minivan,83,32.96501616862047
diesel,minivan,84,33.536556324873786
diesel,minivan,85,33.91361214346573
diesel,minivan,86,34.319738686566225
diesel,minivan,87,35.12612033008173
diesel,minivan,88,35.720108416982534
diesel,minivan,89,36.256653851639285
diesel,minivan,90,36.74163196199039
diesel,minivan,91,37.275285050742895
diesel,minivan,92,37.832262722982755
diesel,minivan,93,38.935154835960766
diesel,minivan,94,40.14135701921698
diesel,minivan,95,41.28089579331022
diesel,minivan,96,42.52239150660616
diesel,minivan,97,44.18235851645163
diesel,minivan,98,45.91943013731522
diesel,minivan,99,48.0513104135554
diesel,pickup,1,2.320465300252223
diesel,pickup,2,4.895129835678384
diesel,pickup,3,6.774354833693789
diesel,pickup,4,8.234388540085197
diesel,pickup,5,9.474305256522422
diesel,pickup,6,10.51660071110096
diesel,pickup,7,11.458226594242742
diesel,pickup,8,12.31939944440622
diesel,pickup,9,13.116658100567669
diesel,pickup,10,13.853432280386206
diesel,pickup,11,14.550967448068025
diesel,pickup,12,15.207441431490945
diesel,pickup,13,15.841625305284916
diesel,pickup,14,16.440639063519633
diesel,pickup,15,17.026456966629485
diesel,pickup,16,17.59004285475165
diesel,pickup,17,18.132516911575625
diesel,pickup,18,18.66163666173217
diesel,pickup,19,19.18091345104449
diesel,pickup,20,19.685872047606562
diesel,pickup,21,20.18040349430015
diesel,pickup,22,20.666139335324253
diesel,pickup,23,21.13516380044374
diesel,pickup,24,21.598594680998268
diesel,pickup,25,22.06124423854368
diesel,pickup,26,22.5184508727378
diesel,pickup,27,22.964348318046568
diesel,pickup,28,23.405177082009192
diesel,pickup,29,23.84078835848717
diesel,pickup,30,24.2766059272422
diesel,pickup,31,24.706593865582043
diesel,pickup,32,25.133862657978035
diesel,pickup,33,25.56241954513636
diesel,pickup,34,25.985294300991633
diesel,pickup,35,26.40790628868256
diesel,pickup,36,26.828362559465674
diesel,pickup,37,27.248821021445448
diesel,pickup,38,27.665571929273902
diesel,pickup,39,28.083517691332986
diesel,pickup,40,28.50061030806507
diesel,pickup,41,28.913627924608992
diesel,pickup,42,29.33425135891546
diesel,pickup,43,29.753257212345183
diesel,pickup,44,30.172840795710467
diesel,pickup,45,30.589271364273706
diesel,pickup,46,31.006607633830686
diesel,pickup,47,31.428578789611706
diesel,pickup,48,31.848961691231725
diesel,pickup,49,32.275037077888896
diesel,pickup,50,32.70602731261046
diesel,pickup,51,33.14272085151556
diesel,pickup,52,33.58391008845004
diesel,pickup,53,34.025252478266914
diesel,pickup,54,34.47560393845339
diesel,pickup,55,34.929563530358315
diesel,pickup,56,35.38873707399354
diesel,pickup,57,35.85213883667364
diesel,pickup,58,36.32049005525924
diesel,pickup,59,36.79780510206597
diesel,pickup,60,37.275247987306315
diesel,pickup,61,37.76888924336264
diesel,pickup,62,38.26525213487494
diesel,pickup,63,38.76663856732584
diesel,pickup,64,39.27895875400416
diesel,pickup,65,39.803621256590716
diesel,pickup,66,40.341461026199376
diesel,pickup,67,40.89094531913216
diesel,pickup,68,41.4498955678905
diesel,pickup,69,42.01029251383946
diesel,pickup,70,42.59137612029806
diesel,pickup,71,43.197228218582154
diesel,pickup,72,43.816632355218466
diesel,pickup,73,44.454845593268104
diesel,pickup,74,45.112314091050386
diesel,pickup,75,45.78524717117374
diesel,pickup,76,46.48484891998632
diesel,pickup,77,47.20745360079071
diesel,pickup,78,47.96531065403879
diesel,pickup,79,48.742970522620084
diesel,pickup,80,49.5588726544152
diesel,pickup,81,50.4131618975291
diesel,pickup,82,51.316350865832256
diesel,pickup,83,52.26395930523045
diesel,pickup,84,53.251282147190096
diesel,pickup,85,54.30027228435021
diesel,pickup,86,55.4199663395172
diesel,pickup,87,56.623391735738636
diesel,pickup,88,57.90339918032931
diesel,pickup,89,59.30209623530695
diesel,pickup,90,60.81600497384467
diesel,pickup,91,62.494205249060066
diesel,pickup,92,64.33726238429593
diesel,pickup,93,66.41891745642701
diesel,pickup,94,68.8544465440456
diesel,pickup,95,71.72854669940362
diesel,pickup,96,75.28506599931677
diesel,pickup,97,79.88701662978497
diesel,pickup,98,86.50882015267305
diesel,pickup,99,98.59556203370083
diesel,suv,1,0.7601127631317756
diesel,suv,2,2.462792612031869
diesel,suv,3,4.167417293411322
diesel,suv,4,5.36812910262456
diesel,suv,5,6.43855827012579
diesel,suv,6,7.3950682827489995
diesel,suv,7,8.392716791659076
diesel,suv,8,9.216724404382052
diesel,suv,9,9.959674446749489
diesel,suv,10,10.617246396018363
diesel,suv,11,11.23276486054694
diesel,suv,12,11.787475174221353
diesel,suv,13,12.32738348485895
diesel,suv,14,12.855978501208911
diesel,suv,15,13.356673062357935
diesel,suv,16,13.846684117861614
diesel,suv,17,14.30771886384633
diesel,suv,18,14.762672234507448
diesel,suv,19,15.215061335951667
diesel,suv,20,15.629295003422314
diesel,suv,21,16.049734550229108
diesel,suv,22,16.44802612719385
diesel,suv,23,16.81912870190298
diesel,suv,24,17.18677033813409
diesel,suv,25,17.567708708903545
diesel,suv,26,17.909938898441645
diesel,suv,27,18.258012973494782
diesel,suv,28,18.584776244641382
diesel,suv,29,18.917849847451386
diesel,suv,30,19.236932155617996
diesel,suv,31,19.55106226205439
diesel,suv,32,19.858986875928984
diesel,suv,33,20.184278063297988
diesel,suv,34,20.483768846949033
diesel,suv,35,20.790303453550564
diesel,suv,36,21.096566004770796
diesel,suv,37,21.390605755262232
diesel,suv,38,21.698545420104388
diesel,suv,39,22.004931548642645
diesel,suv,40,22.29892240934008
diesel,suv,41,22.597610251140367
diesel,suv,42,22.89661057295363
diesel,suv,43,23.178773401142248
diesel,suv,44,23.478479171594103
diesel,suv,45,23.76690673858678
diesel,suv,46,24.062402711504966
diesel,suv,47,24.363886640611625
diesel,suv,48,24.661747775466544
diesel,suv,49,24.95754889237361
diesel,suv,50,25.24240126203275
diesel,suv,51,25.545103635506262
diesel,suv,52,25.830332198268444
diesel,suv,53,26.138695577214726
diesel,suv,54,26.43172951628019
diesel,suv,55,26.733251465886525
diesel,suv,56,27.02450638567825
diesel,suv,57,27.32561752387658
diesel,suv,58,27.634731888008737
diesel,suv,59,27.951672474109273
diesel,suv,60,28.256075680565136
diesel,suv,61,28.5921890648829
diesel,suv,62,28.892588406860472
diesel,suv,63,29.192635574900734
diesel,suv,64,29.5311987134239
diesel,suv,65,29.86724862081973
diesel,suv,66,30.238458123872896
diesel,suv,67,30.569243608305843
diesel,suv,68,30.92208061454876
diesel,suv,69,31.280333261717168
diesel,suv,70,31.62633529775526
diesel,suv,71,32.0023685607289
diesel,suv,72,32.38231315878687
diesel,suv,73,32.77399095633015
diesel,suv,74,33.176391666099974
diesel,suv,75,33.586645371342556
diesel,suv,76,34.00330410993865
diesel,suv,77,34.43781693939308
diesel,suv,78,34.885500678406
diesel,suv,79,35.32704726309858
diesel,suv,80,35.806803905769414
diesel,suv,81,36.28476817588987
diesel,suv,82,36.83000192275857
diesel,suv,83,37.404318840172124
diesel,suv,84,37.9735244252992
diesel,suv,85,38.572140767052915
diesel,suv,86,39.23368485732277
diesel,suv,87,39.91619407580751
diesel,suv,88,40.669210510321754
diesel,suv,89,41.48708974779649
diesel,suv,90,42.37721352261489
diesel,suv,91,43.32229417634058
diesel,suv,92,44.345607644891516
diesel,suv,93,45.52740706836643
diesel,suv,94,46.96235752987961
diesel,suv,95,48.54736444420917
diesel,suv,96,50.57231684476562
diesel,suv,97,53.24900495897281
diesel,suv,98,57.230833963229735
diesel,suv,99,63.86635176699958
hev,car,1,3.3623117902601773
hev,car,2,5.258114688779443
hev,car,3,6.6229706388129035
hev,car,4,7.732506230808934
hev,car,5,8.674331012898666
hev,car,6,9.502343042681275
hev,car,7,10.253113112060781
hev,car,8,10.94315836871085
hev,car,9,11.593645458629744
hev,car,10,12.188825936259201
hev,car,11,12.746768540743489
hev,car,12,13.270920853642954
hev,car,13,13.762473869026044
hev,car,14,14.244251071323266
hev,car,15,14.69658690308615
hev,car,16,15.1304621613304
hev,car,17,15.555986522121414
hev,car,18,15.97993589341074
hev,car,19,16.3814660713774
hev,car,20,16.78237234537498
hev,car,21,17.16253444338274
hev,car,22,17.533310587127346
hev,car,23,17.895627692695243
hev,car,24,18.25739758804604
hev,car,25,18.60353508586045
hev,car,26,18.951565178522984
hev,car,27,19.290290747337444
hev,car,28,19.62079951233484
hev,car,29,19.947842506987282
hev,car,30,20.27287917220276
hev,car,31,20.595384167366205
hev,car,32,20.914601693957444
hev,car,33,21.232128942582378
hev,car,34,21.550494761612324
hev,car,35,21.86733426890101
hev,car,36,22.177038021068277
hev,car,37,22.495352404717007
hev,car,38,22.80397596792411
hev,car,39,23.118978705874838
hev,car,40,23.42773271617841
hev,car,41,23.73731858360841
hev,car,42,24.053318407775677
hev,car,43,24.3671987626603
hev,car,44,24.68842633164655
hev,car,45,25.008962576019133
hev,car,46,25.321296687542073
hev,car,47,25.63992732230225
hev,car,48,25.966880389700357
hev,car,49,26.292986200216422
hev,car,50,26.61621883748768
hev,car,51,26.938505898434073
hev,car,52,27.272264391310667
hev,car,53,27.607017982459713
hev,car,54,27.940770591855838
hev,car,55,28.28646802678774
hev,car,56,28.630998840682764
hev,car,57,28.98162219721333
hev,car,58,29.337663398356753
hev,car,59,29.69807513601822
hev,car,60,30.069952720954102
hev,car,61,30.43923251718887
hev,car,62,30.816283024219988
hev,car,63,31.19744348183773
hev,car,64,31.587353590352922
hev,car,65,31.97552148421031
hev,car,66,32.371287316750305
hev,car,67,32.78288779769794
hev,car,68,33.19680360824837
hev,car,69,33.63331928313089
hev,car,70,34.06943321588973
hev,car,71,34.51825245184623
hev,car,72,34.98876376435321
hev,car,73,35.465570848714954
hev,car,74,35.96062150593898
hev,car,75,36.455769873667464
hev,car,76,36.97871265832672
hev,car,77,37.514241612162095
hev,car,78,38.06164114311176
hev,car,79,38.62907832953083
hev,car,80,39.22787093174512
hev,car,81,39.83606359012133
hev,car,82,40.47596721780323
hev,car,83,41.13812883567506
hev,car,84,41.82997899638971
hev,car,85,42.57569482168295
hev,car,86,43.363122971419884
hev,car,87,44.17121815580037
hev,car,88,45.03137343655667
hev,car,89,45.974324051025306
hev,car,90,46.99336342556995
hev,car,91,48.116509462301615
hev,car,92,49.35452082263695
hev,car,93,50.75224829038237
hev,car,94,52.36357075923656
hev,car,95,54.24217612562849
hev,car,96,56.55158954174111
hev,car,97,59.512309589163685
hev,car,98,63.76643638265966
hev,car,99,71.20469436466838
hev,cuv,1,0.9920177719971832
hev,cuv,2,2.8040872477556027
hev,cuv,3,4.247014457635431
hev,cuv,4,5.37736122011914
hev,cuv,5,6.300207548221357
hev,cuv,6,7.118414511426147
hev,cuv,7,7.8329094853950005
hev,cuv,8,8.495792793926503
