powertrain,vehicle_type,quantile,miles
Fuel Cell EV,All,38,17.52086942538224
Fuel Cell EV,All,39,17.70397272859972
Fuel Cell EV,All,40,17.8870760318172
Fuel Cell EV,All,41,18.07012126652734
Fuel Cell EV,All,42,18.253090327179887
Fuel Cell EV,All,43,18.428138847166455
Fuel Cell EV,All,44,18.58317010829293
Fuel Cell EV,All,45,18.745790707768883
Fuel Cell EV,All,46,18.939158273734485
Fuel Cell EV,All,47,19.13252583970009
Fuel Cell EV,All,48,19.320812970554478
Fuel Cell EV,All,49,19.50190065165301
Fuel Cell EV,All,50,19.682988332751542
Fuel Cell EV,All,51,19.850817647878962
Fuel Cell EV,All,52,19.998472727545803
Fuel Cell EV,All,53,20.146127807212643
Fuel Cell EV,All,54,20.3029193250526
Fuel Cell EV,All,55,20.47120126776515
Fuel Cell EV,All,56,20.6394832104777
Fuel Cell EV,All,57,20.796828229063312
Fuel Cell EV,All,58,20.944120698939
Fuel Cell EV,All,59,21.091413168814682
Fuel Cell EV,All,60,21.249564013348085
Fuel Cell EV,All,61,21.417961052568785
Fuel Cell EV,All,62,21.586358091789485
Fuel Cell EV,All,63,21.765696314653855
Fuel Cell EV,All,64,21.954366092340248
Fuel Cell EV,All,65,22.14303587002664
Fuel Cell EV,All,66,22.333166590294216
Fuel Cell EV,All,67,22.524329154039467
Fuel Cell EV,All,68,22.71549171778472
Fuel Cell EV,All,69,22.899319713501185
Fuel Cell EV,All,70,23.08157022044172
Fuel Cell EV,All,71,23.26377685219332
Fuel Cell EV,All,72,23.445744654471746
Fuel Cell EV,All,73,23.62771245675017
Fuel Cell EV,All,74,23.819337431904643
Fuel Cell EV,All,75,24.018185629258404
Fuel Cell EV,All,76,24.224847980463807
Fuel Cell EV,All,77,24.4765704595386
Fuel Cell EV,All,78,24.728292938613393
Fuel Cell EV,All,79,24.9791521059577
Fuel Cell EV,All,80,25.229645335317965
Fuel Cell EV,All,81,25.487361308674355
Fuel Cell EV,All,82,25.761171708160177
Fuel Cell EV,All,83,26.041385773417204
Fuel Cell EV,All,84,26.343755675676775
Fuel Cell EV,All,85,26.645014552731684
Fuel Cell EV,All,86,26.94263570201243
Fuel Cell EV,All,87,27.266635689621783
Fuel Cell EV,All,88,27.682798469184135
Fuel Cell EV,All,89,28.096201432375
Fuel Cell EV,All,90,28.50643129763487
Fuel Cell EV,All,91,29.009634567172256
Fuel Cell EV,All,92,29.561388799138612
Fuel Cell EV,All,93,30.20599657281405
Fuel Cell EV,All,94,30.847518975502364
Fuel Cell EV,All,95,31.59166354647349
Fuel Cell EV,All,96,32.463416955468205
Fuel Cell EV,All,97,33.643173686267744
Fuel Cell EV,All,98,35.447749327550916
Fuel Cell EV,All,99,38.47873326990561
Fuel Cell EV,CUV,1,0.8690326020069913
Fuel Cell EV,CUV,2,1.4862147038161166
Fuel Cell EV,CUV,3,2.554077889746908
Fuel Cell EV,CUV,4,2.7919633126096386
Fuel Cell EV,CUV,5,3.09070312238975
Fuel Cell EV,CUV,6,3.442559775232142
Fuel Cell EV,CUV,7,4.110306363311289
Fuel Cell EV,CUV,8,4.846490251869209
Fuel Cell EV,CUV,9,5.656148354573375
Fuel Cell EV,CUV,10,6.141534208287534
Fuel Cell EV,CUV,11,6.5644148384986725
Fuel Cell EV,CUV,12,7.055121826828028
Fuel Cell EV,CUV,13,7.566937580803996
Fuel Cell EV,CUV,14,8.084565893436277
Fuel Cell EV,CUV,15,8.618980196195272
Fuel Cell EV,CUV,16,9.151526615100185
Fuel Cell EV,CUV,17,9.674237955189447
Fuel Cell EV,CUV,18,10.148600642064903
Fuel Cell EV,CUV,19,10.61180594742948
Fuel Cell EV,CUV,20,10.91687391014546
Fuel Cell EV,CUV,21,11.216360554885606
Fuel Cell EV,CUV,22,11.424889966578975
Fuel Cell EV,CUV,23,11.615475434337947
Fuel Cell EV,CUV,24,11.82230987665879
Fuel Cell EV,CUV,25,12.035958405086228
Fuel Cell EV,CUV,26,12.259580046900105
Fuel Cell EV,CUV,27,12.496324206327715
Fuel Cell EV,CUV,28,12.723239761575968
Fuel Cell EV,CUV,29,12.898204123304762
Fuel Cell EV,CUV,30,13.073168485033554
Fuel Cell EV,CUV,31,13.26581295413361
Fuel Cell EV,CUV,32,13.460724103665877
Fuel Cell EV,CUV,33,13.62044531102188
Fuel Cell EV,CUV,34,13.740736824132188
Fuel Cell EV,CUV,35,13.861028337242496
Fuel Cell EV,CUV,36,14.01876057453574
Fuel Cell EV,CUV,37,14.179981078057207
Fuel Cell EV,CUV,38,14.34645595879781
Fuel Cell EV,CUV,39,14.532012525228964
Fuel Cell EV,CUV,40,14.717569091660119
Fuel Cell EV,CUV,41,14.88178275785267
Fuel Cell EV,CUV,42,15.010424923647552
Fuel Cell EV,CUV,43,15.139067089442431
Fuel Cell EV,CUV,44,15.34624646020173
Fuel Cell EV,CUV,45,15.591044492162471
Fuel Cell EV,CUV,46,15.835842524123214
Fuel Cell EV,CUV,47,15.986767082634161
Fuel Cell EV,CUV,48,16.135508537111395
Fuel Cell EV,CUV,49,16.284249991588627
Fuel Cell EV,CUV,50,16.394162451591658
Fuel Cell EV,CUV,51,16.503853031626264
Fuel Cell EV,CUV,52,16.62008893105403
Fuel Cell EV,CUV,53,16.7724452967626
Fuel Cell EV,CUV,54,16.926302630276954
Fuel Cell EV,CUV,55,17.14470157943998
Fuel Cell EV,CUV,56,17.36310052860301
Fuel Cell EV,CUV,57,17.690958946908992
Fuel Cell EV,CUV,58,18.032064052563484
Fuel Cell EV,CUV,59,18.368142546186984
Fuel Cell EV,CUV,60,18.68322754250457
Fuel Cell EV,CUV,61,18.998312538822162
Fuel Cell EV,CUV,62,19.233212389691026
Fuel Cell EV,CUV,63,19.42229215744633
Fuel Cell EV,CUV,64,19.60142405913706
Fuel Cell EV,CUV,65,19.76314719521479
Fuel Cell EV,CUV,66,19.924870331292514
Fuel Cell EV,CUV,67,20.104370407992548
Fuel Cell EV,CUV,68,20.284828523408756
Fuel Cell EV,CUV,69,20.44216495523422
Fuel Cell EV,CUV,70,20.563646022650843
Fuel Cell EV,CUV,71,20.708091826159215
Fuel Cell EV,CUV,72,20.917437970796435
Fuel Cell EV,CUV,73,21.139471767506297
Fuel Cell EV,CUV,74,21.371603899539295
Fuel Cell EV,CUV,75,21.582672393823408
Fuel Cell EV,CUV,76,21.76537518927237
Fuel Cell EV,CUV,77,21.936867751551826
Fuel Cell EV,CUV,78,22.09394715689906
Fuel Cell EV,CUV,79,22.35302874825078
Fuel Cell EV,CUV,80,22.62668208046028
Fuel Cell EV,CUV,81,22.795303902519493
Fuel Cell EV,CUV,82,22.95046014635431
Fuel Cell EV,CUV,83,23.242243333623037
Fuel Cell EV,CUV,84,23.62005089268349
Fuel Cell EV,CUV,85,24.059880235842755
Fuel Cell EV,CUV,86,24.56610937139017
Fuel Cell EV,CUV,87,25.065350799736184
Fuel Cell EV,CUV,88,25.560599252538534
Fuel Cell EV,CUV,89,25.989523810313823
Fuel Cell EV,CUV,90,26.398819207490284
Fuel Cell EV,CUV,91,26.78692057955166
Fuel Cell EV,CUV,92,27.070725980875
Fuel Cell EV,CUV,93,27.424975604933714
Fuel Cell EV,CUV,94,28.310341065115335
Fuel Cell EV,CUV,95,29.30663724836186
Fuel Cell EV,CUV,96,30.527528448948008
Fuel Cell EV,CUV,97,33.17265347009957
Fuel Cell EV,CUV,98,36.21366049938187
Fuel Cell EV,CUV,99,44.37617917021718
Fuel Cell EV,Car,1,3.9518354008615075
Fuel Cell EV,Car,2,5.806803802526575
Fuel Cell EV,Car,3,7.068340783451797
Fuel Cell EV,Car,4,7.940301085523249
Fuel Cell EV,Car,5,8.590473139148262
Fuel Cell EV,Car,6,9.175789714230174
Fuel Cell EV,Car,7,9.708694219960037
Fuel Cell EV,Car,8,10.12934455590163
Fuel Cell EV,Car,9,10.514259406163209
Fuel Cell EV,Car,10,10.944751398377942
Fuel Cell EV,Car,11,11.353095186854782
Fuel Cell EV,Car,12,11.743764143883036
Fuel Cell EV,Car,13,12.044340568940893
Fuel Cell EV,Car,14,12.344333177653068
Fuel Cell EV,Car,15,12.689548013736255
Fuel Cell EV,Car,16,13.049744583114348
Fuel Cell EV,Car,17,13.419802042957787
Fuel Cell EV,Car,18,13.667219256227991
Fuel Cell EV,Car,19,13.892436990439839
Fuel Cell EV,Car,20,14.1987958636993
Fuel Cell EV,Car,21,14.47276871743928
Fuel Cell EV,Car,22,14.684185074723128
Fuel Cell EV,Car,23,14.896944295564644
Fuel Cell EV,Car,24,15.115857021444366
Fuel Cell EV,Car,25,15.334124618519823
Fuel Cell EV,Car,26,15.530478480371947
Fuel Cell EV,Car,27,15.726832342224073
Fuel Cell EV,Car,28,15.940309340104507
Fuel Cell EV,Car,29,16.15566910027551
Fuel Cell EV,Car,30,16.358776627224668
Fuel Cell EV,Car,31,16.54708865435896
Fuel Cell EV,Car,32,16.735400681493253
Fuel Cell EV,Car,33,16.899479759459755
Fuel Cell EV,Car,34,17.057027272852427
Fuel Cell EV,Car,35,17.226217965018165
Fuel Cell EV,Car,36,17.418036410678244
Fuel Cell EV,Car,37,17.60985485633832
Fuel Cell EV,Car,38,17.782889607400413
Fuel Cell EV,Car,39,17.953090483527106
Fuel Cell EV,Car,40,18.123300008720587
Fuel Cell EV,Car,41,18.293597820926582
Fuel Cell EV,Car,42,18.46389563313258
Fuel Cell EV,Car,43,18.642023222960518
Fuel Cell EV,Car,44,18.831302709035345
Fuel Cell EV,Car,45,19.02058219511017
Fuel Cell EV,Car,46,19.196129795428956
Fuel Cell EV,Car,47,19.36703142705196
Fuel Cell EV,Car,48,19.53149009953355
Fuel Cell EV,Car,49,19.68870748703259
Fuel Cell EV,Car,50,19.84258042025632
Fuel Cell EV,Car,51,19.99330064791652
Fuel Cell EV,Car,52,20.15637585762634
Fuel Cell EV,Car,53,20.34889455783986
Fuel Cell EV,Car,54,20.541413258053378
Fuel Cell EV,Car,55,20.68878462775665
Fuel Cell EV,Car,56,20.830768377480982
Fuel Cell EV,Car,57,20.958251119110848
Fuel Cell EV,Car,58,21.07797146652366
Fuel Cell EV,Car,59,21.23321350617507
Fuel Cell EV,Car,60,21.41931492104188
Fuel Cell EV,Car,61,21.605416335908693
Fuel Cell EV,Car,62,21.787313465791335
Fuel Cell EV,Car,63,21.968879606801828
Fuel Cell EV,Car,64,22.15044574781232
Fuel Cell EV,Car,65,22.33428929781798
Fuel Cell EV,Car,66,22.518245487980423
Fuel Cell EV,Car,67,22.70334883938027
Fuel Cell EV,Car,68,22.894397309272122
Fuel Cell EV,Car,69,23.085445779163976
Fuel Cell EV,Car,70,23.268376996931284
Fuel Cell EV,Car,71,23.44094603503336
Fuel Cell EV,Car,72,23.61351507313543
Fuel Cell EV,Car,73,23.793384085029633
Fuel Cell EV,Car,74,23.976302842705298
Fuel Cell EV,Car,75,24.163586121240982
Fuel Cell EV,Car,76,24.379682827923855
Fuel Cell EV,Car,77,24.595779534606727
Fuel Cell EV,Car,78,24.85882797264965
Fuel Cell EV,Car,79,25.13057164727579
Fuel Cell EV,Car,80,25.410923808055436
Fuel Cell EV,Car,81,25.6952942252913
Fuel Cell EV,Car,82,25.934211275722884
Fuel Cell EV,Car,83,26.14690901391781
Fuel Cell EV,Car,84,26.429382518712305
Fuel Cell EV,Car,85,26.748571135331368
Fuel Cell EV,Car,86,27.098305019453676
Fuel Cell EV,Car,87,27.472985474915916
Fuel Cell EV,Car,88,27.867929429033783
Fuel Cell EV,Car,89,28.27954556115313
Fuel Cell EV,Car,90,28.733036141166053
Fuel Cell EV,Car,91,29.204531958693615
Fuel Cell EV,Car,92,29.721645685322585
Fuel Cell EV,Car,93,30.26228546557877
Fuel Cell EV,Car,94,30.93280202619817
Fuel Cell EV,Car,95,31.689447127317447
Fuel Cell EV,Car,96,32.48781430297265
Fuel Cell EV,Car,97,33.6599145888606
Fuel Cell EV,Car,98,35.154704521395374
Fuel Cell EV,Car,99,38.42972387310878
Hybrid,All,1,2.1070541773994993
Hybrid,All,2,4.052014506972127
Hybrid,All,3,5.446244392699766
Hybrid,All,4,6.585661264239997
Hybrid,All,5,7.608008747844146
Hybrid,All,6,8.473669715076555
Hybrid,All,7,9.238442346574004
Hybrid,All,8,9.935782987665004
Hybrid,All,9,10.585956932262398
Hybrid,All,10,11.195121154204022
Hybrid,All,11,11.726755480543098
Hybrid,All,12,12.248549301248662
Hybrid,All,13,12.757626762619678
Hybrid,All,14,13.2517894312932
Hybrid,All,15,13.722232183306724
Hybrid,All,16,14.174410485822053
Hybrid,All,17,14.590778287686646
Hybrid,All,18,15.007909711371216
Hybrid,All,19,15.428100351875784
Hybrid,All,20,15.84665369076084
Hybrid,All,21,16.210873854914784
Hybrid,All,22,16.57509401906873
Hybrid,All,23,16.921537946678363
Hybrid,All,24,17.259969507604854
Hybrid,All,25,17.615653624598423
Hybrid,All,26,17.989686063940024
Hybrid,All,27,18.35380628669461
Hybrid,All,28,18.68929465859645
Hybrid,All,29,19.024783030498288
Hybrid,All,30,19.340745419271432
Hybrid,All,31,19.64750144403841
Hybrid,All,32,19.964308324180685
Hybrid,All,33,20.312224836131865
Hybrid,All,34,20.660141348083048
Hybrid,All,35,20.977291185276997
Hybrid,All,36,21.291602829994524
Hybrid,All,37,21.604244060493027
Hybrid,All,38,21.909931455766586
Hybrid,All,39,22.21561885104014
Hybrid,All,40,22.51847929935516
Hybrid,All,41,22.81668007864148
Hybrid,All,42,23.114880857927798
Hybrid,All,43,23.435173115875635
Hybrid,All,44,23.757799109004324
Hybrid,All,45,24.062150171951657
Hybrid,All,46,24.366217421470235
Hybrid,All,47,24.706680464087444
Hybrid,All,48,25.047143506704654
Hybrid,All,49,25.387159216564484
Hybrid,All,50,25.7269128736489
Hybrid,All,51,26.066666530733315
Hybrid,All,52,26.398096591935737
Hybrid,All,53,26.728511914925196
Hybrid,All,54,27.059431830744252
Hybrid,All,55,27.40201011918898
Hybrid,All,56,27.744588407633707
Hybrid,All,57,28.091964896650705
Hybrid,All,58,28.45597377654835
Hybrid,All,59,28.819982656445998
Hybrid,All,60,29.17348402435523
Hybrid,All,61,29.52154269469882
Hybrid,All,62,29.898804946144008
Hybrid,All,63,30.304738119397296
Hybrid,All,64,30.709017184687006
Hybrid,All,65,31.104051052356027
Hybrid,All,66,31.499084920025055
Hybrid,All,67,31.908817309301224
Hybrid,All,68,32.33781043962552
Hybrid,All,69,32.76680356994981
Hybrid,All,70,33.192464189152716
Hybrid,All,71,33.617035597552324
Hybrid,All,72,34.06572194853117
Hybrid,All,73,34.57084601084615
Hybrid,All,74,35.075993747007374
Hybrid,All,75,35.5968073107767
Hybrid,All,76,36.11762087454602
Hybrid,All,77,36.68816359820533
Hybrid,All,78,37.2837674178832
Hybrid,All,79,37.864655817326366
Hybrid,All,80,38.42248923591686
Hybrid,All,81,39.014048073192285
Hybrid,All,82,39.714673398856824
Hybrid,All,83,40.419913765495885
Hybrid,All,84,41.14740190024358
Hybrid,All,85,41.88031190339046
Hybrid,All,86,42.66145234159811
Hybrid,All,87,43.483998680165634
Hybrid,All,88,44.43837628570145
Hybrid,All,89,45.401352242044716
Hybrid,All,90,46.371522524404426
Hybrid,All,91,47.51251154702358
Hybrid,All,92,48.787494954643996
Hybrid,All,93,50.24961155806731
Hybrid,All,94,51.913439217207596
Hybrid,All,95,53.83155975760199
Hybrid,All,96,56.16222790150388
Hybrid,All,97,59.338570331924366
Hybrid,All,98,63.49808500291693
Hybrid,All,99,71.16818227267635
Hybrid,CUV,1,1.103899718252746
Hybrid,CUV,2,2.7801206059436665
Hybrid,CUV,3,4.169539402055709
Hybrid,CUV,4,5.2374236492442305
Hybrid,CUV,5,6.146266393153316
Hybrid,CUV,6,7.00035283205401
Hybrid,CUV,7,7.728250217081795
Hybrid,CUV,8,8.36849956463289
Hybrid,CUV,9,8.960322095354304
Hybrid,CUV,10,9.50992841086894
Hybrid,CUV,11,10.04159076576933
Hybrid,CUV,12,10.538134538592928
Hybrid,CUV,13,10.99106752158234
Hybrid,CUV,14,11.42954104064415
Hybrid,CUV,15,11.86393227065792
Hybrid,CUV,16,12.237922299761173
Hybrid,CUV,17,12.605014486224317
Hybrid,CUV,18,13.006867226976773
Hybrid,CUV,19,13.39578207877179
Hybrid,CUV,20,13.721631036184066
Hybrid,CUV,21,14.056025462630794
Hybrid,CUV,22,14.407180032949755
Hybrid,CUV,23,14.756258038968202
Hybrid,CUV,24,15.098826386351009
Hybrid,CUV,25,15.441394733733816
Hybrid,CUV,26,15.74257267183748
Hybrid,CUV,27,16.036985134494984
Hybrid,CUV,28,16.351720764810125
Hybrid,CUV,29,16.682914511728885
Hybrid,CUV,30,17.00568480441023
Hybrid,CUV,31,17.274996702737205
Hybrid,CUV,32,17.54430860106418
Hybrid,CUV,33,17.824544923256642
Hybrid,CUV,34,18.11920690798201
Hybrid,CUV,35,18.41386889270738
Hybrid,CUV,36,18.70448639510372
Hybrid,CUV,37,18.992314722635
Hybrid,CUV,38,19.28014305016628
Hybrid,CUV,39,19.574878438021205
Hybrid,CUV,40,19.870859434296523
Hybrid,CUV,41,20.16425816607578
Hybrid,CUV,42,20.439283947580208
Hybrid,CUV,43,20.71430972908464
Hybrid,CUV,44,20.990630869987413
Hybrid,CUV,45,21.272184421736192
Hybrid,CUV,46,21.553737973484967
Hybrid,CUV,47,21.830494942282797
Hybrid,CUV,48,22.097922032464332
Hybrid,CUV,49,22.365349122645867
Hybrid,CUV,50,22.664269110767098
Hybrid,CUV,51,22.974623303286393
Hybrid,CUV,52,23.282336962721786
Hybrid,CUV,53,23.571949079164934
Hybrid,CUV,54,23.86156119560808
Hybrid,CUV,55,24.155455165523215
Hybrid,CUV,56,24.456545103371766
Hybrid,CUV,57,24.757635041220315
Hybrid,CUV,58,25.065035629117823
Hybrid,CUV,59,25.377978686016565
Hybrid,CUV,60,25.69092174291531
Hybrid,CUV,61,26.033334253841257
Hybrid,CUV,62,26.383572137790235
Hybrid,CUV,63,26.733810021739217
Hybrid,CUV,64,27.06515967498462
Hybrid,CUV,65,27.39613633995767
Hybrid,CUV,66,27.731345052869358
Hybrid,CUV,67,28.085631141205084
Hybrid,CUV,68,28.439917229540807
Hybrid,CUV,69,28.826723500580627
Hybrid,CUV,70,29.232184852149963
Hybrid,CUV,71,29.628142645391026
Hybrid,CUV,72,30.005741229178433
Hybrid,CUV,73,30.392199510288492
Hybrid,CUV,74,30.85606528871804
Hybrid,CUV,75,31.319931067147586
Hybrid,CUV,76,31.748834399874912
Hybrid,CUV,77,32.16909596353003
Hybrid,CUV,78,32.65263125390566
Hybrid,CUV,79,33.161525116238224
Hybrid,CUV,80,33.71497712713363
Hybrid,CUV,81,34.28253103387383
Hybrid,CUV,82,34.90135199658998
Hybrid,CUV,83,35.531652732314846
Hybrid,CUV,84,36.210692885175845
Hybrid,CUV,85,36.89190389626057
Hybrid,CUV,86,37.5865220331233
Hybrid,CUV,87,38.30149853214734
Hybrid,CUV,88,39.19185461096777
Hybrid,CUV,89,40.12240529168859
Hybrid,CUV,90,41.096136537173976
Hybrid,CUV,91,42.1948110390548
Hybrid,CUV,92,43.37018667987855
Hybrid,CUV,93,44.6615250817529
Hybrid,CUV,94,46.19544903836996
Hybrid,CUV,95,48.05255675258682
Hybrid,CUV,96,50.4353980015234
Hybrid,CUV,97,53.54040508958435
Hybrid,CUV,98,57.834360184334656
Hybrid,CUV,99,65.90679122395015
Hybrid,Car,1,3.296033567756215
Hybrid,Car,2,5.210732174925239
Hybrid,Car,3,6.504205364335739
Hybrid,Car,4,7.616429750753464
Hybrid,Car,5,8.589863531152444
Hybrid,Car,6,9.44816657690009
Hybrid,Car,7,10.182707667153263
Hybrid,Car,8,10.868965051317263
Hybrid,Car,9,11.536099006005221
Hybrid,Car,10,12.14748345070312
Hybrid,Car,11,12.705668633270667
Hybrid,Car,12,13.223689027836668
Hybrid,Car,13,13.708573886396495
Hybrid,Car,14,14.185994496445426
Hybrid,Car,15,14.635314872405752
Hybrid,Car,16,15.083498334010077
Hybrid,Car,17,15.526744554962644
Hybrid,Car,18,15.960951433430607
Hybrid,Car,19,16.370218112396973
Hybrid,Car,20,16.77566397160968
Hybrid,Car,21,17.166724391410543
Hybrid,Car,22,17.55778481121141
Hybrid,Car,23,17.923605436253045
Hybrid,Car,24,18.288456901354753
Hybrid,Car,25,18.626566596763737
Hybrid,Car,26,18.94830186234932
Hybrid,Car,27,19.28574000411205
Hybrid,Car,28,19.646381397501393
Hybrid,Car,29,20.003420410228767
Hybrid,Car,30,20.33822443874528
Hybrid,Car,31,20.673028467261794
Hybrid,Car,32,20.97128771421249
Hybrid,Car,33,21.250222058779677
Hybrid,Car,34,21.558376351676536
Hybrid,Car,35,21.919355095236853
Hybrid,Car,36,22.27126371732327
Hybrid,Car,37,22.580275475338812
Hybrid,Car,38,22.88928723335436
Hybrid,Car,39,23.218592284389164
Hybrid,Car,40,23.54953280264632
Hybrid,Car,41,23.86881611803949
Hybrid,Car,42,24.175961554894712
Hybrid,Car,43,24.483106991749942
Hybrid,Car,44,24.806451554092895
Hybrid,Car,45,25.133425757879504
Hybrid,Car,46,25.461387588820273
Hybrid,Car,47,25.795901898549303
Hybrid,Car,48,26.13041620827834
Hybrid,Car,49,26.465569321027807
Hybrid,Car,50,26.80155106390399
Hybrid,Car,51,27.137532806780168
Hybrid,Car,52,27.48338098554035
Hybrid,Car,53,27.832543755979373
Hybrid,Car,54,28.18170652641839
Hybrid,Car,55,28.506132003374933
Hybrid,Car,56,28.828170167480817
Hybrid,Car,57,29.163794847148946
Hybrid,Car,58,29.545981448788574
Hybrid,Car,59,29.9281680504282
Hybrid,Car,60,30.292919447755942
Hybrid,Car,61,30.648351227714524
Hybrid,Car,62,31.00672914090889
Hybrid,Car,63,31.419516634531
Hybrid,Car,64,31.832304128153105
Hybrid,Car,65,32.24456764131965
Hybrid,Car,66,32.65619594261968
Hybrid,Car,67,33.067824243919716
Hybrid,Car,68,33.50163618513158
Hybrid,Car,69,33.943858940592385
Hybrid,Car,70,34.38609542314497
Hybrid,Car,71,34.840190826745854
Hybrid,Car,72,35.294286230346735
Hybrid,Car,73,35.764350971602916
Hybrid,Car,74,36.2723011968721
Hybrid,Car,75,36.78025142214128
Hybrid,Car,76,37.305129272486795
Hybrid,Car,77,37.83573539175482
Hybrid,Car,78,38.389081890921034
Hybrid,Car,79,38.98200741259101
Hybrid,Car,80,39.57870269158073
Hybrid,Car,81,40.18944354820093
Hybrid,Car,82,40.80494975622123
Hybrid,Car,83,41.474311874586924
Hybrid,Car,84,42.14367399295261
Hybrid,Car,85,42.90629021060872
Hybrid,Car,86,43.67227237315685
Hybrid,Car,87,44.54040738664911
Hybrid,Car,88,45.4220155366892
Hybrid,Car,89,46.36885856628209
Hybrid,Car,90,47.35970761899222
Hybrid,Car,91,48.41358928978329
Hybrid,Car,92,49.70728300795446
Hybrid,Car,93,51.157790584341676
Hybrid,Car,94,52.77322132757528
Hybrid,Car,95,54.58789576415192
Hybrid,Car,96,56.96800541796196
Hybrid,Car,97,60.09682136301335
Hybrid,Car,98,64.22582768538793
Hybrid,Car,99,72.35770766846949
Hybrid,Minivan,1,0.4569242215468732
Hybrid,Minivan,2,2.0605555327046643
Hybrid,Minivan,3,3.8004711869757686
Hybrid,Minivan,4,5.147058184912501
Hybrid,Minivan,5,6.372548453643346
Hybrid,Minivan,6,7.437864956054387
Hybrid,Minivan,7,8.42890494463448
Hybrid,Minivan,8,9.243055257462998
Hybrid,Minivan,9,9.99820434235462
Hybrid,Minivan,10,10.701727283592197
Hybrid,Minivan,11,11.351709654106207
Hybrid,Minivan,12,11.97294757851594
Hybrid,Minivan,13,12.55599404103919
Hybrid,Minivan,14,13.094967402237145
Hybrid,Minivan,15,13.597229870984663
Hybrid,Minivan,16,14.074925864299102
Hybrid,Minivan,17,14.546558678321423
Hybrid,Minivan,18,15.016805973344836
Hybrid,Minivan,19,15.444256176989693
Hybrid,Minivan,20,15.871850686834488
Hybrid,Minivan,21,16.300634829587242
Hybrid,Minivan,22,16.724876949008653
Hybrid,Minivan,23,17.132821084520113
Hybrid,Minivan,24,17.538111796212966
Hybrid,Minivan,25,17.936066659329647
Hybrid,Minivan,26,18.324619257941123
Hybrid,Minivan,27,18.691895997104712
Hybrid,Minivan,28,19.058037182327666
Hybrid,Minivan,29,19.422148278811715
Hybrid,Minivan,30,19.780302992504435
Hybrid,Minivan,31,20.1272279525823
Hybrid,Minivan,32,20.478771787606615
Hybrid,Minivan,33,20.84265529753979
Hybrid,Minivan,34,21.20516081358558
Hybrid,Minivan,35,21.54644260825155
Hybrid,Minivan,36,21.887724402917524
Hybrid,Minivan,37,22.23016898129447
Hybrid,Minivan,38,22.57315775829536
Hybrid,Minivan,39,22.916430136007556
Hybrid,Minivan,40,23.26099869827663
Hybrid,Minivan,41,23.605567260545705
Hybrid,Minivan,42,23.95022058560939
Hybrid,Minivan,43,24.294933991555883
Hybrid,Minivan,44,24.639647397502372
Hybrid,Minivan,45,24.995329163846325
Hybrid,Minivan,46,25.351214442065473
Hybrid,Minivan,47,25.710029074415687
Hybrid,Minivan,48,26.072328457666625
Hybrid,Minivan,49,26.434700691352326
Hybrid,Minivan,50,26.816220718383953
Hybrid,Minivan,51,27.197740745415576
Hybrid,Minivan,52,27.569228451442065
Hybrid,Minivan,53,27.91670909258127
Hybrid,Minivan,54,28.264189733720478
Hybrid,Minivan,55,28.62791804775246
Hybrid,Minivan,56,29.01088059847281
Hybrid,Minivan,57,29.393843149193156
Hybrid,Minivan,58,29.802520726508366
Hybrid,Minivan,59,30.21710478759551
Hybrid,Minivan,60,30.63799206898845
Hybrid,Minivan,61,31.075732147218567
Hybrid,Minivan,62,31.513472225448687
Hybrid,Minivan,63,31.96153172779734
Hybrid,Minivan,64,32.41912028684725
Hybrid,Minivan,65,32.87670884589717
Hybrid,Minivan,66,33.325801182850554
Hybrid,Minivan,67,33.772924117947774
Hybrid,Minivan,68,34.28192426848636
Hybrid,Minivan,69,34.825423804980396
Hybrid,Minivan,70,35.356549988298845
Hybrid,Minivan,71,35.87566162031557
Hybrid,Minivan,72,36.40635339317615
Hybrid,Minivan,73,36.98994600275511
Hybrid,Minivan,74,37.57353861233407
Hybrid,Minivan,75,38.19941365628896
Hybrid,Minivan,76,38.83120902449977
Hybrid,Minivan,77,39.49120336624364
Hybrid,Minivan,78,40.16879672104425
Hybrid,Minivan,79,40.859593766324515
Hybrid,Minivan,80,41.59179288184646
Hybrid,Minivan,81,42.3239919973684
Hybrid,Minivan,82,43.1018654876925
Hybrid,Minivan,83,43.8897809363385
Hybrid,Minivan,84,44.719878878689364
Hybrid,Minivan,85,45.5904720794978
Hybrid,Minivan,86,46.484279940672494
Hybrid,Minivan,87,47.43205980469392
Hybrid,Minivan,88,48.478147682655994
Hybrid,Minivan,89,49.82867201427213
Hybrid,Minivan,90,50.73073686210115
Hybrid,Minivan,91,51.846878330920376
Hybrid,Minivan,92,53.132345570006784
Hybrid,Minivan,93,54.53505212368971
Hybrid,Minivan,94,56.17941119032179
Hybrid,Minivan,95,58.09240222274371
Hybrid,Minivan,96,60.53232733603666
Hybrid,Minivan,97,63.16346111083841
Hybrid,Minivan,98,67.15870202708538
Hybrid,Minivan,99,75.71380425487048
Hybrid,Pickup,1,3.3601825294325494
Hybrid,Pickup,2,5.92071941940942
Hybrid,Pickup,3,7.658811661478691
Hybrid,Pickup,4,8.813898955935754
Hybrid,Pickup,5,9.845822875128421
Hybrid,Pickup,6,10.732711522499494
Hybrid,Pickup,7,11.526082617377254
Hybrid,Pickup,8,12.233812849577966
Hybrid,Pickup,9,12.869524643831406
Hybrid,Pickup,10,13.450547016157161
Hybrid,Pickup,11,14.002283193760194
