listing_year,state,year,vehicle_type,avg_price,n_listings,n_make_model_year
2018,NE,2016,minivan,31886.67503136763,1,500
2018,NE,2017,car,34368.21401784608,657,500
2018,NE,2017,cuv,39484.50941050583,780,500
2018,NE,2017,minivan,42837.42864308997,109,500
2018,NE,2017,pickup,50962.48231184713,824,500
2018,NE,2017,suv,62697.967307059356,407,500
2018,NE,2018,car,34639.52905365735,9227,500
2018,NE,2018,cuv,41888.6306303795,14027,500
2018,NE,2018,minivan,45691.022345931146,1241,500
2018,NE,2018,pickup,56125.52204458118,11759,500
2018,NE,2018,suv,65361.82700159512,5248,500
2018,NE,2019,car,36883.80705174382,1628,500
2018,NE,2019,cuv,46691.671462516424,3351,500
2018,NE,2019,minivan,48960.843088336995,302,500
2018,NE,2019,pickup,59381.7690891928,2336,500
2018,NE,2019,suv,52305.964282575005,1758,500
2018,NH,2016,pickup,57606.481828111806,8,504
2018,NH,2016,suv,88710.82578125336,2,504
2018,NH,2016,car,32988.270112436825,31,504
2018,NH,2016,cuv,44453.83163029488,11,504
2018,NH,2017,car,31309.201441372883,945,504
2018,NH,2017,minivan,39001.21245781725,99,504
2018,NH,2017,cuv,40121.139673380574,664,504
2018,NH,2017,suv,65746.83319695624,207,504
2018,NH,2017,pickup,51125.84872422987,585,504
2018,NH,2018,car,32901.01647551421,11213,504
2018,NH,2018,minivan,44848.72830283801,630,504
2018,NH,2018,pickup,51288.46319833036,11091,504
2018,NH,2018,cuv,40625.103949516335,18309,504
2018,NH,2018,suv,58795.36419450126,3442,504
2018,NH,2019,car,36587.078846105396,3180,504
2018,NH,2019,minivan,47529.98188287706,154,504
2018,NH,2019,pickup,55477.43941074953,1982,504
2018,NH,2019,suv,53485.07382003337,994,504
2018,NH,2019,cuv,44143.982858703326,4733,504
2018,NJ,2016,car,40127.14834598684,97,605
2018,NJ,2016,cuv,41481.67597754999,47,605
2018,NJ,2016,suv,89212.22704781867,8,605
2018,NJ,2016,minivan,34368.96088109988,3,605
2018,NJ,2016,pickup,55240.14383356906,20,605
2018,NJ,2017,car,35569.06495706221,3819,605
2018,NJ,2017,cuv,42091.55717830921,3204,605
2018,NJ,2017,minivan,43531.369458318026,438,605
2018,NJ,2017,pickup,51082.35457608916,1307,605
2018,NJ,2017,suv,64777.141056970024,1237,605
2018,NJ,2018,car,36566.823851412155,74825,605
2018,NJ,2018,cuv,44142.099868681784,97726,605
2018,NJ,2018,minivan,46577.82805147573,5026,605
2018,NJ,2018,pickup,53921.74183899915,18402,605
2018,NJ,2018,suv,62836.29485868151,26418,605
2018,NJ,2019,car,41674.58194628695,16184,605
2018,NJ,2019,cuv,48884.33047486207,26604,605
2018,NJ,2019,minivan,47973.66909115679,1829,605
2018,NJ,2019,pickup,58080.75581777648,4553,605
2018,NJ,2019,suv,58804.26592103629,7404,605
2018,NM,2016,car,33930.96306865521,39,503
2018,NM,2016,cuv,43759.83251555582,8,503
2018,NM,2016,suv,54685.730983035035,5,503
2018,NM,2016,pickup,54769.680282422465,14,503
2018,NM,2016,minivan,32075.07299075714,1,503
2018,NM,2017,car,34116.12285746456,990,503
2018,NM,2017,cuv,39930.62236830305,653,503
2018,NM,2017,minivan,41683.207518919255,67,503
2018,NM,2017,pickup,51495.90657352933,699,503
2018,NM,2017,suv,60388.80769521203,264,503
2018,NM,2018,car,31450.158255263817,10387,503
2018,NM,2018,cuv,38264.98287831993,9170,503
2018,NM,2018,minivan,42869.23041780285,454,503
2018,NM,2018,pickup,54097.58265802503,7668,503
2018,NM,2018,suv,61086.18403420041,3457,503
2018,NM,2019,car,34529.507972911975,1577,503
2018,NM,2019,cuv,44263.98917479473,1806,503
2018,NM,2019,minivan,45172.03851252791,141,503
2018,NM,2019,pickup,58004.26080848221,1428,503
2018,NM,2019,suv,53636.07368015422,979,503
2018,NV,2016,car,32807.492624262006,28,503
2018,NV,2016,pickup,56053.77127056159,6,503
2018,NV,2016,suv,57810.88140849681,3,503
2018,NV,2016,minivan,42175.92036592083,1,503
2018,NV,2016,cuv,46873.767704569254,2,503
2018,NV,2017,car,33163.49437480781,1357,503
2018,NV,2017,cuv,37802.44806026271,997,503
2018,NV,2017,minivan,38537.44159065591,146,503
2018,NV,2017,pickup,48150.47830025612,499,503
2018,NV,2017,suv,60291.59747479028,448,503
2018,NV,2018,car,34507.47945305548,18301,503
2018,NV,2018,cuv,40474.654089440475,17813,503
2018,NV,2018,minivan,44692.75492399942,963,503
2018,NV,2018,pickup,50280.69154776762,10111,503
2018,NV,2018,suv,58865.024931157364,6588,503
2018,NV,2019,car,36945.13867636408,3968,503
2018,NV,2019,cuv,45641.583537352824,3969,503
2018,NV,2019,minivan,47831.36948871086,304,503
2018,NV,2019,pickup,54104.74472536062,2203,503
2018,NV,2019,suv,52763.71769988284,1604,503
2018,NY,2016,car,33808.77475974543,707,654
2018,NY,2016,cuv,40151.92310965987,488,654
2018,NY,2016,suv,61712.504739856064,59,654
2018,NY,2016,pickup,51258.75110689653,67,654
2018,NY,2016,minivan,44671.52225176323,62,654
2018,NY,2017,car,34472.25393467346,7065,654
2018,NY,2017,cuv,39202.51858241055,6332,654
2018,NY,2017,minivan,41247.9622967858,914,654
2018,NY,2017,pickup,50792.756305823474,2494,654
2018,NY,2017,suv,63644.01557752741,1958,654
2018,NY,2018,car,35021.981490308965,101571,654
2018,NY,2018,cuv,41283.10332294125,165068,654
2018,NY,2018,minivan,45348.541936450165,9748,654
2018,NY,2018,pickup,52745.291961837596,47352,654
2018,NY,2018,suv,61640.03427588152,40560,654
2018,NY,2019,car,40265.30561179198,20367,654
2018,NY,2019,cuv,44949.13990135327,42596,654
2018,NY,2019,minivan,46443.70221511756,2749,654
2018,NY,2019,pickup,57450.568335283366,10443,654
2018,NY,2019,suv,54853.73492245688,13957,654
2018,OH,2016,car,38619.93938007437,174,600
2018,OH,2016,minivan,34702.77331821018,4,600
2018,OH,2016,cuv,38762.73931007191,46,600
2018,OH,2016,pickup,49739.815152912,61,600
2018,OH,2016,suv,75957.55121084122,25,600
2018,OH,2017,car,33793.52163825594,5979,600
2018,OH,2017,cuv,37188.05727424034,5424,600
2018,OH,2017,minivan,38415.32671380798,571,600
2018,OH,2017,pickup,48049.49492206436,2587,600
2018,OH,2017,suv,60087.86163186781,2066,600
2018,OH,2018,car,31918.65461203792,84687,600
2018,OH,2018,cuv,38957.22888632182,110678,600
2018,OH,2018,minivan,43690.91991482173,8110,600
2018,OH,2018,pickup,51529.34587743914,45005,600
2018,OH,2018,suv,59867.11977216856,24167,600
2018,OH,2019,car,35180.046030960446,14571,600
2018,OH,2019,cuv,42180.501367592886,26855,600
2018,OH,2019,minivan,47514.78604405377,2553,600
2018,OH,2019,pickup,55454.686429143134,8985,600
2018,OH,2019,suv,50134.41831757632,7238,600
2018,OK,2016,car,35827.61004823157,111,562
2018,OK,2016,cuv,39565.1680964753,32,562
2018,OK,2016,suv,69178.88634985486,28,562
2018,OK,2016,pickup,50944.94438338775,61,562
2018,OK,2016,minivan,36890.64065340585,2,562
2018,OK,2017,car,32942.5775329419,1815,562
2018,OK,2017,cuv,39141.143455699144,1361,562
2018,OK,2017,minivan,39534.783826205276,187,562
2018,OK,2017,pickup,50071.17467643748,1929,562
2018,OK,2017,suv,65292.82473800179,951,562
2018,OK,2018,car,31829.096863667513,18842,562
2018,OK,2018,cuv,39261.864980516366,20504,562
2018,OK,2018,minivan,41496.32441685416,1196,562
2018,OK,2018,pickup,51256.49442103304,19411,562
2018,OK,2018,suv,65252.15189192994,8886,562
2018,OK,2019,cuv,44494.05249111742,4825,562
2018,OK,2019,car,37246.40116609893,3195,562
2018,OK,2019,minivan,47080.94076289397,392,562
2018,OK,2019,pickup,56530.65153441002,3936,562
2018,OK,2019,suv,55265.32039565434,2697,562
2018,OR,2016,car,38108.027961701206,56,538
2018,OR,2016,cuv,49877.000354773234,9,538
2018,OR,2016,suv,87681.94824240419,1,538
2018,OR,2016,pickup,57113.666784041736,5,538
2018,OR,2016,minivan,38481.47052053859,1,538
2018,OR,2017,car,36478.20696485016,2011,538
2018,OR,2017,cuv,40361.02565384633,1464,538
2018,OR,2017,minivan,40907.57231547127,284,538
2018,OR,2017,pickup,49289.90948008574,836,538
2018,OR,2017,suv,59276.380625483725,489,538
2018,OR,2018,car,36737.707820872034,28336,538
2018,OR,2018,cuv,43231.52051579879,33139,538
2018,OR,2018,minivan,46986.629056387,2225,538
2018,OR,2018,pickup,53013.11208393928,13885,538
2018,OR,2018,suv,60539.75699523335,8151,538
2018,OR,2019,car,38975.9819475989,6500,538
2018,OR,2019,cuv,48755.337853476245,7097,538
2018,OR,2019,minivan,49450.27938151079,616,538
2018,OR,2019,pickup,57473.00184077167,3177,538
2018,OR,2019,suv,50838.26756869736,2666,538
2018,PA,2016,car,35159.32747339013,184,635
2018,PA,2016,pickup,50330.63397505135,59,635
2018,PA,2016,cuv,41909.09499663092,90,635
2018,PA,2016,suv,72413.38590149497,29,635
2018,PA,2016,minivan,33486.2014919177,10,635
2018,PA,2017,car,32936.40397356854,6286,635
2018,PA,2017,cuv,39024.474822310134,5884,635
2018,PA,2017,minivan,39382.695033902135,609,635
2018,PA,2017,pickup,49206.78411436964,3280,635
2018,PA,2017,suv,62181.114827608486,1795,635
2018,PA,2018,car,33054.12991283129,79132,635
2018,PA,2018,cuv,39748.29288477798,124162,635
2018,PA,2018,minivan,42896.98529103197,6398,635
2018,PA,2018,pickup,52121.294830573424,47427,635
2018,PA,2018,suv,58395.00800499546,28570,635
2018,PA,2019,car,36614.2311317394,16156,635
2018,PA,2019,cuv,44909.28431065231,26899,635
2018,PA,2019,minivan,46716.05136667383,1995,635
2018,PA,2019,pickup,55875.13161112792,9850,635
2018,PA,2019,suv,48792.74341287226,9714,635
2018,RI,2016,car,31026.890287088532,10,462
2018,RI,2016,minivan,36432.28812474274,2,462
2018,RI,2016,suv,43222.97800942806,5,462
2018,RI,2016,cuv,30765.954415556425,1,462
2018,RI,2016,pickup,47760.715501771,2,462
2018,RI,2017,car,35124.96912636977,429,462
2018,RI,2017,minivan,42269.16580575016,47,462
2018,RI,2017,cuv,39202.02539952787,473,462
2018,RI,2017,suv,58254.33072315981,159,462
2018,RI,2017,pickup,47656.42171293698,151,462
2018,RI,2018,car,35036.145628299026,5328,462
2018,RI,2018,minivan,43932.76452655036,207,462
2018,RI,2018,cuv,42135.662690447076,7679,462
2018,RI,2018,suv,57889.62517900089,1852,462
2018,RI,2018,pickup,51188.05496200965,3077,462
2018,RI,2019,car,38995.03198335121,1017,462
2018,RI,2019,minivan,45903.4082877175,72,462
2018,RI,2019,cuv,45808.0291466585,1901,462
2018,RI,2019,suv,54294.625070964474,529,462
2018,RI,2019,pickup,55840.3441707027,592,462
2018,SC,2016,car,37390.170989465485,91,552
2018,SC,2016,cuv,33769.770275743875,23,552
2018,SC,2016,pickup,46329.48451409123,15,552
2018,SC,2016,minivan,38352.720470914566,3,552
2018,SC,2016,suv,58659.99766487539,13,552
2018,SC,2017,car,32129.512891427657,2475,552
2018,SC,2017,cuv,39162.29355527378,1471,552
2018,SC,2017,minivan,41918.09775558717,242,552
2018,SC,2017,pickup,47766.26208816231,1445,552
2018,SC,2017,suv,63187.445715384005,791,552
2018,SC,2018,car,32505.66250437887,25465,552
2018,SC,2018,cuv,40762.10211556108,26357,552
2018,SC,2018,minivan,44614.35469266626,1841,552
2018,SC,2018,pickup,50050.887090836295,17306,552
2018,SC,2018,suv,60869.37687714853,9280,552
2018,SC,2019,car,35193.05518072673,4881,552
2018,SC,2019,cuv,47087.286842758396,5905,552
2018,SC,2019,minivan,48711.77068567749,613,552
2018,SC,2019,pickup,54666.28831765298,3209,552
2018,SC,2019,suv,56261.91850001137,2291,552
2018,SD,2016,minivan,29066.140895776563,3,450
2018,SD,2016,car,31394.133592796334,38,450
2018,SD,2016,pickup,55105.24920942219,9,450
2018,SD,2016,cuv,36271.65782944752,9,450
2018,SD,2016,suv,99055.8495246382,1,450
2018,SD,2017,minivan,42551.37583519928,64,450
2018,SD,2017,car,32596.60527189356,330,450
2018,SD,2017,pickup,52047.40523073801,409,450
2018,SD,2017,cuv,40057.94064181217,425,450
2018,SD,2017,suv,63350.892183005795,148,450
2018,SD,2018,minivan,46175.32950270922,650,450
2018,SD,2018,car,33110.94113104037,4476,450
2018,SD,2018,pickup,56779.709312954794,6216,450
2018,SD,2018,cuv,43627.48987845078,7585,450
2018,SD,2018,suv,65219.10417564174,2362,450
2018,SD,2019,minivan,49713.48221708899,192,450
2018,SD,2019,car,36386.92247322764,676,450
2018,SD,2019,pickup,61648.75625200974,1084,450
2018,SD,2019,cuv,48031.691370425506,1927,450
2018,SD,2019,suv,55393.269483231066,734,450
2018,TN,2016,minivan,35443.02154475324,4,575
2018,TN,2016,car,40112.163480306335,87,575
2018,TN,2016,pickup,50554.85914120737,23,575
2018,TN,2016,cuv,41707.074946928544,27,575
2018,TN,2016,suv,58763.03601953151,10,575
2018,TN,2017,car,32050.95096475742,3353,575
2018,TN,2017,minivan,41067.85412314475,285,575
2018,TN,2017,cuv,38079.109758419225,2608,575
2018,TN,2017,pickup,46904.540350908384,2376,575
2018,TN,2017,suv,63063.281977450766,994,575
2018,TN,2018,car,31744.415052428038,31733,575
2018,TN,2018,minivan,44905.1167730702,2019,575
2018,TN,2018,cuv,39440.802563043086,35212,575
2018,TN,2018,pickup,50315.099838997885,22344,575
2018,TN,2018,suv,61632.63513476844,12318,575
2018,TN,2019,cuv,45370.71728869524,6964,575
2018,TN,2019,car,35196.33157366632,5409,575
2018,TN,2019,minivan,48241.25553987587,764,575
2018,TN,2019,pickup,56638.91625465616,3786,575
2018,TN,2019,suv,56417.811266481374,2743,575
2018,TX,2016,car,34410.27411070632,575,677
2018,TX,2016,cuv,37780.16838512382,245,677
2018,TX,2016,minivan,43007.7724076206,34,677
2018,TX,2016,pickup,52189.94316367033,235,677
2018,TX,2016,suv,66823.57043171932,63,677
2018,TX,2017,car,31888.45848772142,16037,677
2018,TX,2017,cuv,38857.63190049259,11967,677
2018,TX,2017,minivan,43049.10622576614,1442,677
2018,TX,2017,pickup,48950.63097940619,13199,677
2018,TX,2017,suv,63329.57954982662,5894,677
2018,TX,2018,car,33074.78613702099,205289,677
2018,TX,2018,cuv,40961.75603065158,207132,677
2018,TX,2018,minivan,44467.94070721691,10991,677
2018,TX,2018,pickup,50884.05605266004,170847,677
2018,TX,2018,suv,64771.58589331394,87711,677
2018,TX,2019,car,36648.60029530478,38183,677
2018,TX,2019,cuv,47872.18908682062,44026,677
2018,TX,2019,minivan,48582.78510001274,3666,677
2018,TX,2019,pickup,56095.47197759628,33571,677
2018,TX,2019,suv,60346.54035771706,19162,677
2018,UT,2016,car,35672.32818917612,32,523
2018,UT,2016,cuv,37774.643464612585,7,523
2018,UT,2016,minivan,29461.90396773447,2,523
2018,UT,2016,suv,70792.87822324496,2,523
2018,UT,2016,pickup,71223.03065792045,3,523
2018,UT,2017,car,32969.169633255035,1635,523
2018,UT,2017,cuv,36062.99689126003,1458,523
2018,UT,2017,minivan,40331.53876767667,190,523
2018,UT,2017,pickup,48575.328440595345,903,523
2018,UT,2017,suv,63551.053296052545,658,523
2018,UT,2018,car,32911.77058986513,17957,523
2018,UT,2018,cuv,40949.787029584986,21360,523
2018,UT,2018,minivan,44967.76905650396,1670,523
2018,UT,2018,pickup,53313.13912440926,13232,523
2018,UT,2018,suv,60284.9939120483,8456,523
2018,UT,2019,car,33854.177346145196,3889,523
2018,UT,2019,cuv,46473.02825435672,3761,523
2018,UT,2019,minivan,48033.54314680245,479,523
2018,UT,2019,pickup,56248.7078751115,2866,523
2018,UT,2019,suv,53105.197214131,2042,523
2018,VA,2016,car,34154.846453010745,251,617
2018,VA,2016,cuv,38033.45886637107,116,617
2018,VA,2016,minivan,46959.798193315386,24,617
2018,VA,2016,suv,64747.70202559414,27,617
2018,VA,2016,pickup,51704.022754848294,42,617
2018,VA,2017,car,29966.933327643037,5045,617
2018,VA,2017,cuv,38683.60347139064,4405,617
2018,VA,2017,minivan,40474.32878541042,481,617
2018,VA,2017,pickup,47994.56553038358,2519,617
2018,VA,2017,suv,61340.75393887369,1567,617
2018,VA,2018,car,32361.698565484745,62912,617
2018,VA,2018,cuv,41194.00078360022,68284,617
2018,VA,2018,minivan,45170.81019358001,5009,617
2018,VA,2018,pickup,50751.64006852652,26712,617
2018,VA,2018,suv,59262.676137364746,20401,617
2018,VA,2019,car,35615.070373773975,12320,617
2018,VA,2019,cuv,48533.09299879441,13467,617
2018,VA,2019,minivan,48590.47522324751,1873,617
2018,VA,2019,pickup,54823.0038094835,4917,617
2018,VA,2019,suv,55232.2686279415,4192,617
2018,VT,2016,pickup,46359.24206180245,23,428
2018,VT,2016,suv,84643.90078295323,3,428
2018,VT,2016,cuv,38821.38442734487,6,428
2018,VT,2016,car,34230.33024295858,8,428
2018,VT,2016,minivan,25472.173080724744,1,428
2018,VT,2017,cuv,39653.0904884383,264,428
2018,VT,2017,car,34945.429472254466,377,428
2018,VT,2017,pickup,51364.40474277504,384,428
2018,VT,2017,suv,59724.060751009405,70,428
2018,VT,2017,minivan,38010.46025071049,32,428
2018,VT,2018,cuv,38286.08654378723,7502,428
2018,VT,2018,car,33419.612401166916,4493,428
2018,VT,2018,pickup,51865.22988371456,5553,428
2018,VT,2018,suv,56703.685328794236,1163,428
2018,VT,2018,minivan,43098.34859757721,302,428
2018,VT,2019,cuv,40501.96217872004,1920,428
2018,VT,2019,car,34752.31072559001,1317,428
2018,VT,2019,pickup,55102.26384397543,1013,428
2018,VT,2019,suv,47566.360600574524,408,428
2018,VT,2019,minivan,46406.36842749372,70,428
2018,WA,2016,car,45267.09583033516,1243,670
2018,WA,2016,suv,65975.73895081361,330,670
2018,WA,2016,pickup,51228.61063594496,380,670
2018,WA,2016,cuv,48014.964251750724,758,670
2018,WA,2016,minivan,39433.98037193963,65,670
2018,WA,2017,car,34086.68139317775,2953,670
2018,WA,2017,cuv,37738.87021420493,2298,670
2018,WA,2017,minivan,38772.559375782446,356,670
2018,WA,2017,pickup,48588.925219698795,1232,670
2018,WA,2017,suv,62384.812660638716,762,670
2018,WA,2018,car,33821.922534284524,34822,670
2018,WA,2018,cuv,41686.71382572049,41387,670
2018,WA,2018,minivan,46114.57733473678,2809,670
2018,WA,2018,pickup,52618.00952704566,19044,670
2018,WA,2018,suv,62140.2828598624,10419,670
2018,WA,2019,car,36642.58427140669,7030,670
2018,WA,2019,cuv,47110.60574234041,8819,670
2018,WA,2019,minivan,50507.13071714836,645,670
2018,WA,2019,pickup,57474.68187325351,3341,670
2018,WA,2019,suv,54616.86027360801,2689,670
2018,WI,2016,car,35879.01142239733,90,565
2018,WI,2016,pickup,49317.92580613584,26,565
2018,WI,2016,cuv,33921.102926505315,44,565
2018,WI,2016,minivan,34752.308801484,5,565
2018,WI,2016,suv,55521.81898079972,4,565
2018,WI,2017,car,33321.25698351783,2628,565
2018,WI,2017,cuv,36642.62150691753,2729,565
2018,WI,2017,minivan,38169.799265660666,456,565
2018,WI,2017,pickup,49416.801804586146,1501,565
2018,WI,2017,suv,61381.674667181716,904,565
2018,WI,2018,car,32987.09331786523,27472,565
2018,WI,2018,cuv,40215.50997173525,47892,565
2018,WI,2018,minivan,42559.426337986275,4990,565
2018,WI,2018,pickup,53713.309324131194,27930,565
2018,WI,2018,suv,59826.78116967147,12474,565
2018,WI,2019,car,36987.997618927235,5023,565
2018,WI,2019,cuv,44461.034026084875,12093,565
2018,WI,2019,minivan,46304.268533308954,1118,565
2018,WI,2019,pickup,59544.415122775456,4873,565
2018,WI,2019,suv,49695.78063348766,4117,565
2018,WV,2016,car,39021.18436133333,13,480
2018,WV,2016,cuv,48726.05864156478,17,480
2018,WV,2016,minivan,44592.90715881211,2,480
2018,WV,2016,suv,79021.20514857143,2,480
2018,WV,2016,pickup,56693.54209091187,7,480
2018,WV,2017,car,33167.73026040342,856,480
2018,WV,2017,minivan,42416.78682492503,86,480
2018,WV,2017,cuv,38728.69381154643,910,480
2018,WV,2017,pickup,50864.43045185368,722,480
2018,WV,2017,suv,60877.66928145453,359,480
2018,WV,2018,car,31164.289371804945,7724,480
2018,WV,2018,minivan,43950.11648827407,597,480
2018,WV,2018,cuv,38583.56445911629,11859,480
2018,WV,2018,pickup,52101.55195279942,8585,480
2018,WV,2018,suv,59197.89033022743,3911,480
2018,WV,2019,car,33494.192827575396,1565,480
2018,WV,2019,minivan,47165.35194094461,207,480
2018,WV,2019,cuv,42836.82357894343,2879,480
2018,WV,2019,pickup,57390.60260257804,1668,480
2018,WV,2019,suv,48224.86217478531,1298,480
2018,WY,2016,car,45966.83262468072,17,340
2018,WY,2016,suv,74145.61939050752,2,340
2018,WY,2016,cuv,38988.70073611323,2,340
2018,WY,2016,pickup,51127.115358780255,2,340
2018,WY,2017,car,33676.545305418906,305,340
2018,WY,2017,minivan,41753.33563016074,18,340
2018,WY,2017,pickup,55109.71238250799,311,340
2018,WY,2017,suv,57418.08832742539,163,340
2018,WY,2017,cuv,38441.69226613766,285,340
2018,WY,2018,car,33972.570657619915,1249,340
2018,WY,2018,cuv,39221.77512231334,2793,340
2018,WY,2018,minivan,44999.87349876819,145,340
2018,WY,2018,pickup,58105.07256029472,3048,340
2018,WY,2018,suv,63986.196793414376,1495,340
2018,WY,2019,car,35133.007360213596,265,340
2018,WY,2019,cuv,46381.664110758764,484,340
2018,WY,2019,suv,55578.37016872213,418,340
2018,WY,2019,pickup,60763.85949541455,732,340
2018,WY,2019,minivan,48349.29576020464,36,340
2019,AK,2017,cuv,49692.76824038895,7,375
2019,AK,2017,pickup,62795.97460699054,2,375
2019,AK,2017,car,40095.14558923553,9,375
2019,AK,2018,cuv,37406.26074892789,298,375
2019,AK,2018,minivan,45377.584371724086,26,375
2019,AK,2018,car,35252.540272054284,260,375
2019,AK,2018,pickup,57435.26366131885,498,375
2019,AK,2018,suv,57619.62824456843,129,375
2019,AK,2019,car,35240.361284794635,1280,375
2019,AK,2019,cuv,42861.336488452755,3449,375
