year,state,powertrain,count
2019,Michigan,Methanol,0
2019,Michigan,Plug-In Hybrid Electric (PHEV),12400
2019,Michigan,Propane,0
2019,Michigan,Unknown,67800
2019,Minnesota,Battery Electric (BEV),7700
2019,Minnesota,Biodiesel,0
2019,Minnesota,Compressed Natural Gas (CNG),10100
2019,Minnesota,Diesel,155100
2019,Minnesota,Flex Fuel (E85),704600
2019,Minnesota,Fuel Cell,0
2019,Minnesota,Gasoline,4174400
2019,Minnesota,Hybrid Electric (HEV),77400
2019,Minnesota,Methanol,0
2019,Minnesota,Plug-In Hybrid Electric (PHEV),5800
2019,Minnesota,Propane,0
2019,Minnesota,Unknown,43800
2019,Mississippi,Battery Electric (BEV),500
2019,Mississippi,Biodiesel,0
2019,Mississippi,Compressed Natural Gas (CNG),5600
2019,Mississippi,Diesel,95100
2019,Mississippi,Flex Fuel (E85),366500
2019,Mississippi,Fuel Cell,0
2019,Mississippi,Gasoline,2166800
2019,Mississippi,Hybrid Electric (HEV),14400
2019,Mississippi,Methanol,0
2019,Mississippi,Plug-In Hybrid Electric (PHEV),600
2019,Mississippi,Propane,0
2019,Mississippi,Unknown,14800
2019,Missouri,Battery Electric (BEV),4900
2019,Missouri,Biodiesel,0
2019,Missouri,Compressed Natural Gas (CNG),15900
2019,Missouri,Diesel,219600
2019,Missouri,Flex Fuel (E85),764500
2019,Missouri,Fuel Cell,0
2019,Missouri,Gasoline,4591200
2019,Missouri,Hybrid Electric (HEV),86200
2019,Missouri,Methanol,0
2019,Missouri,Plug-In Hybrid Electric (PHEV),5000
2019,Missouri,Propane,0
2019,Missouri,Unknown,55900
2019,Montana,Battery Electric (BEV),700
2019,Montana,Biodiesel,0
2019,Montana,Compressed Natural Gas (CNG),3900
2019,Montana,Diesel,90900
2019,Montana,Flex Fuel (E85),129000
2019,Montana,Fuel Cell,0
2019,Montana,Gasoline,717800
2019,Montana,Hybrid Electric (HEV),10500
2019,Montana,Methanol,0
2019,Montana,Plug-In Hybrid Electric (PHEV),500
2019,Montana,Propane,0
2019,Montana,Unknown,16800
2019,Nebraska,Battery Electric (BEV),1300
2019,Nebraska,Biodiesel,0
2019,Nebraska,Compressed Natural Gas (CNG),7700
2019,Nebraska,Diesel,87000
2019,Nebraska,Flex Fuel (E85),256900
2019,Nebraska,Fuel Cell,0
2019,Nebraska,Gasoline,1476500
2019,Nebraska,Hybrid Electric (HEV),18200
2019,Nebraska,Methanol,0
2019,Nebraska,Plug-In Hybrid Electric (PHEV),1100
2019,Nebraska,Propane,0
2019,Nebraska,Unknown,32400
2019,Nevada,Battery Electric (BEV),7900
2019,Nevada,Biodiesel,0
2019,Nevada,Compressed Natural Gas (CNG),5700
2019,Nevada,Diesel,95500
2019,Nevada,Flex Fuel (E85),181300
2019,Nevada,Fuel Cell,0
2019,Nevada,Gasoline,2037600
2019,Nevada,Hybrid Electric (HEV),40100
2019,Nevada,Methanol,0
2019,Nevada,Plug-In Hybrid Electric (PHEV),3600
2019,Nevada,Propane,0
2019,Nevada,Unknown,32000
2019,New Hampshire,Battery Electric (BEV),1900
2019,New Hampshire,Biodiesel,0
2019,New Hampshire,Compressed Natural Gas (CNG),1300
2019,New Hampshire,Diesel,35000
2019,New Hampshire,Flex Fuel (E85),133100
2019,New Hampshire,Fuel Cell,0
2019,New Hampshire,Gasoline,1156800
2019,New Hampshire,Hybrid Electric (HEV),21900
2019,New Hampshire,Methanol,0
2019,New Hampshire,Plug-In Hybrid Electric (PHEV),2200
2019,New Hampshire,Propane,0
2019,New Hampshire,Unknown,15700
2019,New Jersey,Battery Electric (BEV),20200
2019,New Jersey,Biodiesel,0
2019,New Jersey,Compressed Natural Gas (CNG),3300
2019,New Jersey,Diesel,110900
2019,New Jersey,Flex Fuel (E85),561100
2019,New Jersey,Fuel Cell,0
2019,New Jersey,Gasoline,6384100
2019,New Jersey,Hybrid Electric (HEV),99900
2019,New Jersey,Methanol,0
2019,New Jersey,Plug-In Hybrid Electric (PHEV),11700
2019,New Jersey,Propane,0
2019,New Jersey,Unknown,51400
2019,New Mexico,Battery Electric (BEV),1900
2019,New Mexico,Biodiesel,0
2019,New Mexico,Compressed Natural Gas (CNG),6400
2019,New Mexico,Diesel,104300
2019,New Mexico,Flex Fuel (E85),194100
2019,New Mexico,Fuel Cell,0
2019,New Mexico,Gasoline,1490400
2019,New Mexico,Hybrid Electric (HEV),26800
2019,New Mexico,Methanol,0
2019,New Mexico,Plug-In Hybrid Electric (PHEV),1600
2019,New Mexico,Propane,0
2019,New Mexico,Unknown,31600
2019,New York,Battery Electric (BEV),23000
2019,New York,Biodiesel,0
2019,New York,Compressed Natural Gas (CNG),7000
2019,New York,Diesel,186100
2019,New York,Flex Fuel (E85),1027800
2019,New York,Fuel Cell,0
2019,New York,Gasoline,9935300
2019,New York,Hybrid Electric (HEV),182800
2019,New York,Methanol,0
2019,New York,Plug-In Hybrid Electric (PHEV),28000
2019,New York,Propane,0
2019,New York,Unknown,107200
2019,North Carolina,Battery Electric (BEV),11600
2019,North Carolina,Biodiesel,0
2019,North Carolina,Compressed Natural Gas (CNG),20600
2019,North Carolina,Diesel,242600
2019,North Carolina,Flex Fuel (E85),846400
2019,North Carolina,Fuel Cell,0
2019,North Carolina,Gasoline,7311100
2019,North Carolina,Hybrid Electric (HEV),126600
2019,North Carolina,Methanol,0
2019,North Carolina,Plug-In Hybrid Electric (PHEV),8100
2019,North Carolina,Propane,0
2019,North Carolina,Unknown,96300
2019,North Dakota,Battery Electric (BEV),200
2019,North Dakota,Biodiesel,0
2019,North Dakota,Compressed Natural Gas (CNG),4000
2019,North Dakota,Diesel,56700
2019,North Dakota,Flex Fuel (E85),135800
2019,North Dakota,Fuel Cell,0
2019,North Dakota,Gasoline,563900
2019,North Dakota,Hybrid Electric (HEV),4000
2019,North Dakota,Methanol,0
2019,North Dakota,Plug-In Hybrid Electric (PHEV),200
2019,North Dakota,Propane,0
2019,North Dakota,Unknown,14000
2019,Ohio,Battery Electric (BEV),10200
2019,Ohio,Biodiesel,0
2019,Ohio,Compressed Natural Gas (CNG),15800
2019,Ohio,Diesel,231500
2019,Ohio,Flex Fuel (E85),1127400
2019,Ohio,Fuel Cell,0
2019,Ohio,Gasoline,8735800
2019,Ohio,Hybrid Electric (HEV),114500
2019,Ohio,Methanol,0
2019,Ohio,Plug-In Hybrid Electric (PHEV),8600
2019,Ohio,Propane,0
2019,Ohio,Unknown,92200
2019,Oklahoma,Battery Electric (BEV),3400
2019,Oklahoma,Biodiesel,0
2019,Oklahoma,Compressed Natural Gas (CNG),15700
2019,Oklahoma,Diesel,186900
2019,Oklahoma,Flex Fuel (E85),621500
2019,Oklahoma,Fuel Cell,0
2019,Oklahoma,Gasoline,3228200
2019,Oklahoma,Hybrid Electric (HEV),28500
2019,Oklahoma,Methanol,0
2019,Oklahoma,Plug-In Hybrid Electric (PHEV),1600
2019,Oklahoma,Propane,0
2019,Oklahoma,Unknown,62000
2019,Oregon,Battery Electric (BEV),18800
2019,Oregon,Biodiesel,0
2019,Oregon,Compressed Natural Gas (CNG),12100
2019,Oregon,Diesel,243500
2019,Oregon,Flex Fuel (E85),222400
2019,Oregon,Fuel Cell,0
2019,Oregon,Gasoline,3125800
2019,Oregon,Hybrid Electric (HEV),102000
2019,Oregon,Methanol,0
2019,Oregon,Plug-In Hybrid Electric (PHEV),10400
2019,Oregon,Propane,0
2019,Oregon,Unknown,80100
2019,Pennsylvania,Battery Electric (BEV),12000
2019,Pennsylvania,Biodiesel,0
2019,Pennsylvania,Compressed Natural Gas (CNG),10500
2019,Pennsylvania,Diesel,234000
2019,Pennsylvania,Flex Fuel (E85),931800
2019,Pennsylvania,Fuel Cell,0
2019,Pennsylvania,Gasoline,8676900
2019,Pennsylvania,Hybrid Electric (HEV),126300
2019,Pennsylvania,Methanol,0
2019,Pennsylvania,Plug-In Hybrid Electric (PHEV),11200
2019,Pennsylvania,Propane,0
2019,Pennsylvania,Unknown,72900
2019,Rhode Island,Battery Electric (BEV),1100
2019,Rhode Island,Biodiesel,0
2019,Rhode Island,Compressed Natural Gas (CNG),500
2019,Rhode Island,Diesel,13100
2019,Rhode Island,Flex Fuel (E85),57700
2019,Rhode Island,Fuel Cell,0
2019,Rhode Island,Gasoline,792000
2019,Rhode Island,Hybrid Electric (HEV),13100
2019,Rhode Island,Methanol,0
2019,Rhode Island,Plug-In Hybrid Electric (PHEV),1300
2019,Rhode Island,Propane,0
2019,Rhode Island,Unknown,7800
2019,South Carolina,Battery Electric (BEV),3000
2019,South Carolina,Biodiesel,0
2019,South Carolina,Compressed Natural Gas (CNG),13000
2019,South Carolina,Diesel,119000
2019,South Carolina,Flex Fuel (E85),493800
2019,South Carolina,Fuel Cell,0
2019,South Carolina,Gasoline,3954600
2019,South Carolina,Hybrid Electric (HEV),46500
2019,South Carolina,Methanol,0
2019,South Carolina,Plug-In Hybrid Electric (PHEV),2600
2019,South Carolina,Propane,0
2019,South Carolina,Unknown,59600
2019,South Dakota,Battery Electric (BEV),300
2019,South Dakota,Biodiesel,0
2019,South Dakota,Compressed Natural Gas (CNG),4500
2019,South Dakota,Diesel,63200
2019,South Dakota,Flex Fuel (E85),137000
2019,South Dakota,Fuel Cell,0
2019,South Dakota,Gasoline,683200
2019,South Dakota,Hybrid Electric (HEV),6600
2019,South Dakota,Methanol,0
2019,South Dakota,Plug-In Hybrid Electric (PHEV),400
2019,South Dakota,Propane,0
2019,South Dakota,Unknown,20000
2019,Tennessee,Battery Electric (BEV),5700
2019,Tennessee,Biodiesel,0
2019,Tennessee,Compressed Natural Gas (CNG),17400
2019,Tennessee,Diesel,172700
2019,Tennessee,Flex Fuel (E85),611900
2019,Tennessee,Fuel Cell,0
2019,Tennessee,Gasoline,5160900
2019,Tennessee,Hybrid Electric (HEV),64300
2019,Tennessee,Methanol,0
2019,Tennessee,Plug-In Hybrid Electric (PHEV),3600
2019,Tennessee,Propane,0
2019,Tennessee,Unknown,53000
2019,Texas,Battery Electric (BEV),38400
2019,Texas,Biodiesel,0
2019,Texas,Compressed Natural Gas (CNG),47300
2019,Texas,Diesel,1070200
2019,Texas,Flex Fuel (E85),3200700
2019,Texas,Fuel Cell,100
2019,Texas,Gasoline,19293900
2019,Texas,Hybrid Electric (HEV),244600
2019,Texas,Methanol,0
2019,Texas,Plug-In Hybrid Electric (PHEV),18100
2019,Texas,Propane,0
2019,Texas,Unknown,178000
2019,United States,Battery Electric (BEV),783600
2019,United States,Biodiesel,0
2019,United States,Compressed Natural Gas (CNG),560700
2019,United States,Diesel,8550900
2019,United States,Flex Fuel (E85),27540700
2019,United States,Fuel Cell,12800
2019,United States,Gasoline,231358800
2019,United States,Hybrid Electric (HEV),4512900
2019,United States,Methanol,300
2019,United States,Plug-In Hybrid Electric (PHEV),536600
2019,United States,Propane,0
2019,United States,Unknown,2601600
2019,Utah,Battery Electric (BEV),8000
2019,Utah,Biodiesel,0
2019,Utah,Compressed Natural Gas (CNG),9200
2019,Utah,Diesel,183300
2019,Utah,Flex Fuel (E85),230100
2019,Utah,Fuel Cell,0
2019,Utah,Gasoline,2291100
2019,Utah,Hybrid Electric (HEV),45300
2019,Utah,Methanol,0
2019,Utah,Plug-In Hybrid Electric (PHEV),4400
2019,Utah,Propane,0
2019,Utah,Unknown,36300
2019,Vermont,Battery Electric (BEV),1700
2019,Vermont,Biodiesel,0
2019,Vermont,Compressed Natural Gas (CNG),600
2019,Vermont,Diesel,19400
2019,Vermont,Flex Fuel (E85),59100
2019,Vermont,Fuel Cell,0
2019,Vermont,Gasoline,509000
2019,Vermont,Hybrid Electric (HEV),13300
2019,Vermont,Methanol,0
2019,Vermont,Plug-In Hybrid Electric (PHEV),2000
2019,Vermont,Propane,0
2019,Vermont,Unknown,7400
2019,Virginia,Battery Electric (BEV),15000
2019,Virginia,Biodiesel,0
2019,Virginia,Compressed Natural Gas (CNG),13600
2019,Virginia,Diesel,178400
2019,Virginia,Flex Fuel (E85),603200
2019,Virginia,Fuel Cell,0
2019,Virginia,Gasoline,6750300
2019,Virginia,Hybrid Electric (HEV),151000
2019,Virginia,Methanol,0
2019,Virginia,Plug-In Hybrid Electric (PHEV),9800
2019,Virginia,Propane,0
2019,Virginia,Unknown,52200
2019,Washington,Battery Electric (BEV),40400
2019,Washington,Biodiesel,0
2019,Washington,Compressed Natural Gas (CNG),19600
2019,Washington,Diesel,308700
2019,Washington,Flex Fuel (E85),408800
2019,Washington,Fuel Cell,0
2019,Washington,Gasoline,5612100
2019,Washington,Hybrid Electric (HEV),193400
2019,Washington,Methanol,0
2019,Washington,Plug-In Hybrid Electric (PHEV),16100
2019,Washington,Propane,0
2019,Washington,Unknown,100300
2019,West Virginia,Battery Electric (BEV),400
2019,West Virginia,Biodiesel,0
2019,West Virginia,Compressed Natural Gas (CNG),3100
2019,West Virginia,Diesel,56300
2019,West Virginia,Flex Fuel (E85),177300
2019,West Virginia,Fuel Cell,0
2019,West Virginia,Gasoline,1234300
2019,West Virginia,Hybrid Electric (HEV),10900
2019,West Virginia,Methanol,0
2019,West Virginia,Plug-In Hybrid Electric (PHEV),600
2019,West Virginia,Propane,0
2019,West Virginia,Unknown,15400
2019,Wisconsin,Battery Electric (BEV),4700
2019,Wisconsin,Biodiesel,0
2019,Wisconsin,Compressed Natural Gas (CNG),10100
2019,Wisconsin,Diesel,168800
2019,Wisconsin,Flex Fuel (E85),733700
2019,Wisconsin,Fuel Cell,0
2019,Wisconsin,Gasoline,4519800
2019,Wisconsin,Hybrid Electric (HEV),76200
2019,Wisconsin,Methanol,0
2019,Wisconsin,Plug-In Hybrid Electric (PHEV),5300
2019,Wisconsin,Propane,0
2019,Wisconsin,Unknown,45300
2019,Wyoming,Battery Electric (BEV),200
2019,Wyoming,Biodiesel,0
2019,Wyoming,Compressed Natural Gas (CNG),3800
2019,Wyoming,Diesel,75400
2019,Wyoming,Flex Fuel (E85),75100
2019,Wyoming,Fuel Cell,0
2019,Wyoming,Gasoline,452800
2019,Wyoming,Hybrid Electric (HEV),4200
2019,Wyoming,Methanol,0
2019,Wyoming,Plug-In Hybrid Electric (PHEV),200
2019,Wyoming,Propane,0
2019,Wyoming,Unknown,19100
2020,Alabama,Battery Electric (BEV),2900
2020,Alabama,Biodiesel,0
2020,Alabama,Compressed Natural Gas (CNG),15100
2020,Alabama,Diesel,154100
2020,Alabama,Flex Fuel (E85),567600
2020,Alabama,Fuel Cell,0
2020,Alabama,Gasoline,3863500
2020,Alabama,Hybrid Electric (HEV),36300
2020,Alabama,Methanol,0
2020,Alabama,Plug-In Hybrid Electric (PHEV),2100
2020,Alabama,Propane,0
2020,Alabama,Unknown,41600
2020,Alaska,Battery Electric (BEV),900
2020,Alaska,Biodiesel,0
2020,Alaska,Compressed Natural Gas (CNG),2700
2020,Alaska,Diesel,39600
2020,Alaska,Flex Fuel (E85),64000
2020,Alaska,Fuel Cell,0
2020,Alaska,Gasoline,460900
2020,Alaska,Hybrid Electric (HEV),6200
2020,Alaska,Methanol,0
2020,Alaska,Plug-In Hybrid Electric (PHEV),400
2020,Alaska,Propane,0
2020,Alaska,Unknown,11400
2020,Arizona,Battery Electric (BEV),28800
2020,Arizona,Biodiesel,0
2020,Arizona,Compressed Natural Gas (CNG),13800
2020,Arizona,Diesel,226000
2020,Arizona,Flex Fuel (E85),584800
2020,Arizona,Fuel Cell,0
2020,Arizona,Gasoline,5202200
2020,Arizona,Hybrid Electric (HEV),115400
2020,Arizona,Methanol,0
2020,Arizona,Plug-In Hybrid Electric (PHEV),11200
2020,Arizona,Propane,0
2020,Arizona,Unknown,103400
2020,Arkansas,Battery Electric (BEV),1300
2020,Arkansas,Biodiesel,0
2020,Arkansas,Compressed Natural Gas (CNG),7200
2020,Arkansas,Diesel,111100
2020,Arkansas,Flex Fuel (E85),392800
2020,Arkansas,Fuel Cell,0
2020,Arkansas,Gasoline,2093700
2020,Arkansas,Hybrid Electric (HEV),22400
2020,Arkansas,Methanol,0
2020,Arkansas,Plug-In Hybrid Electric (PHEV),1100
2020,Arkansas,Propane,0
2020,Arkansas,Unknown,15700
2020,California,Battery Electric (BEV),425300
2020,California,Biodiesel,0
2020,California,Compressed Natural Gas (CNG),75300
2020,California,Diesel,825900
2020,California,Flex Fuel (E85),1745100
2020,California,Fuel Cell,14000
2020,California,Gasoline,29642700
2020,California,Hybrid Electric (HEV),1228700
2020,California,Methanol,300
2020,California,Plug-In Hybrid Electric (PHEV),265500
2020,California,Propane,0
2020,California,Unknown,116700
2020,Colorado,Battery Electric (BEV),24700
2020,Colorado,Biodiesel,0
2020,Colorado,Compressed Natural Gas (CNG),11400
2020,Colorado,Diesel,249700
2020,Colorado,Flex Fuel (E85),447000
2020,Colorado,Fuel Cell,0
2020,Colorado,Gasoline,4263300
2020,Colorado,Hybrid Electric (HEV),96500
2020,Colorado,Methanol,0
2020,Colorado,Plug-In Hybrid Electric (PHEV),10800
2020,Colorado,Propane,0
2020,Colorado,Unknown,89600
2020,Connecticut,Battery Electric (BEV),9000
2020,Connecticut,Biodiesel,0
2020,Connecticut,Compressed Natural Gas (CNG),2000
2020,Connecticut,Diesel,53000
2020,Connecticut,Flex Fuel (E85),199300
2020,Connecticut,Fuel Cell,0
2020,Connecticut,Gasoline,2577600
2020,Connecticut,Hybrid Electric (HEV),49600
2020,Connecticut,Methanol,0
2020,Connecticut,Plug-In Hybrid Electric (PHEV),6200
2020,Connecticut,Propane,0
2020,Connecticut,Unknown,26100
2020,Delaware,Battery Electric (BEV),1900
2020,Delaware,Biodiesel,0
2020,Delaware,Compressed Natural Gas (CNG),1000
2020,Delaware,Diesel,17900
2020,Delaware,Flex Fuel (E85),89700
2020,Delaware,Fuel Cell,0
2020,Delaware,Gasoline,780600
2020,Delaware,Hybrid Electric (HEV),14800
2020,Delaware,Methanol,0
2020,Delaware,Plug-In Hybrid Electric (PHEV),1500
2020,Delaware,Propane,0
2020,Delaware,Unknown,6600
2020,District of Columbia,Battery Electric (BEV),2400
2020,District of Columbia,Biodiesel,0
2020,District of Columbia,Compressed Natural Gas (CNG),200
2020,District of Columbia,Diesel,2300
2020,District of Columbia,Flex Fuel (E85),21900
2020,District of Columbia,Fuel Cell,0
2020,District of Columbia,Gasoline,274400
2020,District of Columbia,Hybrid Electric (HEV),14300
2020,District of Columbia,Methanol,0
2020,District of Columbia,Plug-In Hybrid Electric (PHEV),1600
2020,District of Columbia,Propane,0
2020,District of Columbia,Unknown,1200
2020,Florida,Battery Electric (BEV),58200
2020,Florida,Biodiesel,0
2020,Florida,Compressed Natural Gas (CNG),13100
2020,Florida,Diesel,433700
2020,Florida,Flex Fuel (E85),1513000
2020,Florida,Fuel Cell,0
2020,Florida,Gasoline,14925500
2020,Florida,Hybrid Electric (HEV),248500
2020,Florida,Methanol,0
2020,Florida,Plug-In Hybrid Electric (PHEV),22400
2020,Florida,Propane,0
2020,Florida,Unknown,127300
2020,Georgia,Battery Electric (BEV),23500
2020,Georgia,Biodiesel,0
2020,Georgia,Compressed Natural Gas (CNG),21000
2020,Georgia,Diesel,252800
2020,Georgia,Flex Fuel (E85),919400
2020,Georgia,Fuel Cell,0
2020,Georgia,Gasoline,7665100
2020,Georgia,Hybrid Electric (HEV),109000
2020,Georgia,Methanol,0
2020,Georgia,Plug-In Hybrid Electric (PHEV),9400
2020,Georgia,Propane,0
2020,Georgia,Unknown,97600
2020,Hawaii,Battery Electric (BEV),10700
2020,Hawaii,Biodiesel,0
2020,Hawaii,Compressed Natural Gas (CNG),900
2020,Hawaii,Diesel,18000
2020,Hawaii,Flex Fuel (E85),52700
2020,Hawaii,Fuel Cell,100
2020,Hawaii,Gasoline,948300
2020,Hawaii,Hybrid Electric (HEV),26400
2020,Hawaii,Methanol,0
2020,Hawaii,Plug-In Hybrid Electric (PHEV),3200
2020,Hawaii,Propane,0
2020,Hawaii,Unknown,6000
2020,Idaho,Battery Electric (BEV),2300
2020,Idaho,Biodiesel,0
2020,Idaho,Compressed Natural Gas (CNG),9900
2020,Idaho,Diesel,155700
2020,Idaho,Flex Fuel (E85),156300
2020,Idaho,Fuel Cell,0
2020,Idaho,Gasoline,1480700
2020,Idaho,Hybrid Electric (HEV),24900
2020,Idaho,Methanol,0
2020,Idaho,Plug-In Hybrid Electric (PHEV),1700
2020,Idaho,Propane,0
2020,Idaho,Unknown,26900
2020,Illinois,Battery Electric (BEV),26000
2020,Illinois,Biodiesel,0
2020,Illinois,Compressed Natural Gas (CNG),12100
2020,Illinois,Diesel,213600
2020,Illinois,Flex Fuel (E85),1154700
2020,Illinois,Fuel Cell,0
2020,Illinois,Gasoline,8533600
2020,Illinois,Hybrid Electric (HEV),190600
2020,Illinois,Methanol,0
2020,Illinois,Plug-In Hybrid Electric (PHEV),13000
2020,Illinois,Propane,0
2020,Illinois,Unknown,90600
2020,Indiana,Battery Electric (BEV),7000
2020,Indiana,Biodiesel,0
2020,Indiana,Compressed Natural Gas (CNG),13400
2020,Indiana,Diesel,183700
2020,Indiana,Flex Fuel (E85),774400
2020,Indiana,Fuel Cell,0
2020,Indiana,Gasoline,4916700
2020,Indiana,Hybrid Electric (HEV),75300
2020,Indiana,Methanol,0
2020,Indiana,Plug-In Hybrid Electric (PHEV),5300
2020,Indiana,Propane,0
2020,Indiana,Unknown,70300
2020,Iowa,Battery Electric (BEV),2300
2020,Iowa,Biodiesel,0
2020,Iowa,Compressed Natural Gas (CNG),9500
2020,Iowa,Diesel,125300
2020,Iowa,Flex Fuel (E85),459900
2020,Iowa,Fuel Cell,0
2020,Iowa,Gasoline,2402200
2020,Iowa,Hybrid Electric (HEV),36400
2020,Iowa,Methanol,0
2020,Iowa,Plug-In Hybrid Electric (PHEV),2600
2020,Iowa,Propane,0
2020,Iowa,Unknown,69100
2020,Kansas,Battery Electric (BEV),3100
2020,Kansas,Biodiesel,0
2020,Kansas,Compressed Natural Gas (CNG),10600
2020,Kansas,Diesel,102900
2020,Kansas,Flex Fuel (E85),324700
2020,Kansas,Fuel Cell,0
2020,Kansas,Gasoline,2086800
2020,Kansas,Hybrid Electric (HEV),34000
2020,Kansas,Methanol,0
2020,Kansas,Plug-In Hybrid Electric (PHEV),2400
2020,Kansas,Propane,0
2020,Kansas,Unknown,27700
2020,Kentucky,Battery Electric (BEV),2600
2020,Kentucky,Biodiesel,0
2020,Kentucky,Compressed Natural Gas (CNG),10900
2020,Kentucky,Diesel,133700
2020,Kentucky,Flex Fuel (E85),458800
2020,Kentucky,Fuel Cell,0
2020,Kentucky,Gasoline,3281300
2020,Kentucky,Hybrid Electric (HEV),41300
2020,Kentucky,Methanol,0
2020,Kentucky,Plug-In Hybrid Electric (PHEV),2100
2020,Kentucky,Propane,0
2020,Kentucky,Unknown,36500
2020,Louisiana,Battery Electric (BEV),2000
2020,Louisiana,Biodiesel,0
2020,Louisiana,Compressed Natural Gas (CNG),7700
2020,Louisiana,Diesel,164900
2020,Louisiana,Flex Fuel (E85),556600
2020,Louisiana,Fuel Cell,0
2020,Louisiana,Gasoline,3039100
2020,Louisiana,Hybrid Electric (HEV),21600
2020,Louisiana,Methanol,0
2020,Louisiana,Plug-In Hybrid Electric (PHEV),1200
2020,Louisiana,Propane,0
2020,Louisiana,Unknown,28000
2020,Maine,Battery Electric (BEV),1900
2020,Maine,Biodiesel,0
2020,Maine,Compressed Natural Gas (CNG),1200
2020,Maine,Diesel,34600
2020,Maine,Flex Fuel (E85),148500
2020,Maine,Fuel Cell,0
2020,Maine,Gasoline,1001700
2020,Maine,Hybrid Electric (HEV),22400
2020,Maine,Methanol,0
2020,Maine,Plug-In Hybrid Electric (PHEV),2800
2020,Maine,Propane,0
2020,Maine,Unknown,10900
2020,Maryland,Battery Electric (BEV),18000
2020,Maryland,Biodiesel,0
2020,Maryland,Compressed Natural Gas (CNG),4100
2020,Maryland,Diesel,111700
2020,Maryland,Flex Fuel (E85),406600
2020,Maryland,Fuel Cell,0
2020,Maryland,Gasoline,4136000
2020,Maryland,Hybrid Electric (HEV),109700
2020,Maryland,Methanol,0
2020,Maryland,Plug-In Hybrid Electric (PHEV),11900
2020,Maryland,Propane,0
2020,Maryland,Unknown,37900
2020,Massachusetts,Battery Electric (BEV),21000
