age_bin,powertrain,vehicle_type,quantile,rr
127.5,BEV (Non-Tesla),CUV,50,0.3572289156626506
127.5,BEV (Non-Tesla),CUV,75,0.37329317269076306
130.5,BEV (Non-Tesla),CUV,25,0.25903614457831325
130.5,BEV (Non-Tesla),CUV,50,0.2811044176706827
130.5,BEV (Non-Tesla),CUV,75,0.30056224899598394
133.5,BEV (Non-Tesla),CUV,25,0.20078313253012048
133.5,BEV (Non-Tesla),CUV,50,0.2820582329317269
133.5,BEV (Non-Tesla),CUV,75,0.3212449799196787
136.5,BEV (Non-Tesla),CUV,25,0.23871485943775098
136.5,BEV (Non-Tesla),CUV,50,0.2920682730923695
136.5,BEV (Non-Tesla),CUV,75,0.3011847389558233
139.5,BEV (Non-Tesla),CUV,25,0.22086345381526104
139.5,BEV (Non-Tesla),CUV,50,0.24597389558232932
139.5,BEV (Non-Tesla),CUV,75,0.30096385542168674
142.5,BEV (Non-Tesla),CUV,25,0.2108433734939759
142.5,BEV (Non-Tesla),CUV,50,0.24086345381526103
142.5,BEV (Non-Tesla),CUV,75,0.28102409638554215
145.5,BEV (Non-Tesla),CUV,25,0.21082329317269075
145.5,BEV (Non-Tesla),CUV,50,0.2409437751004016
145.5,BEV (Non-Tesla),CUV,75,0.28102409638554215
148.5,BEV (Non-Tesla),CUV,25,0.19678714859437751
148.5,BEV (Non-Tesla),CUV,50,0.2334136546184739
148.5,BEV (Non-Tesla),CUV,75,0.25757028112449804
151.5,BEV (Non-Tesla),CUV,25,0.22070281124497992
151.5,BEV (Non-Tesla),CUV,50,0.3112449799196787
151.5,BEV (Non-Tesla),CUV,75,0.32108433734939756
154.5,BEV (Non-Tesla),CUV,25,0.19614457831325302
154.5,BEV (Non-Tesla),CUV,50,0.22088353413654616
154.5,BEV (Non-Tesla),CUV,75,0.26104417670682734
157.5,BEV (Non-Tesla),CUV,25,0.18559236947791163
157.5,BEV (Non-Tesla),CUV,50,0.20076305220883534
157.5,BEV (Non-Tesla),CUV,75,0.24483935742971888
160.5,BEV (Non-Tesla),CUV,25,0.14046184738955825
160.5,BEV (Non-Tesla),CUV,50,0.17866465863453818
160.5,BEV (Non-Tesla),CUV,75,0.25100401606425704
13.5,BEV (Non-Tesla),Car,25,0.7534284823561348
13.5,BEV (Non-Tesla),Car,50,0.8722169131965458
13.5,BEV (Non-Tesla),Car,75,0.9961472247671798
16.5,BEV (Non-Tesla),Car,25,0.7555796161070988
16.5,BEV (Non-Tesla),Car,50,0.8579513229574721
16.5,BEV (Non-Tesla),Car,75,0.9547512611982564
19.5,BEV (Non-Tesla),Car,25,0.7683718867176347
19.5,BEV (Non-Tesla),Car,50,0.8638252003016481
19.5,BEV (Non-Tesla),Car,75,0.9439740388225673
22.5,BEV (Non-Tesla),Car,25,0.6722736685005506
22.5,BEV (Non-Tesla),Car,50,0.7645348406211847
22.5,BEV (Non-Tesla),Car,75,0.8775894504614137
25.5,BEV (Non-Tesla),Car,25,0.6321854935517492
25.5,BEV (Non-Tesla),Car,50,0.7220655385268345
25.5,BEV (Non-Tesla),Car,75,0.8278766773289842
28.5,BEV (Non-Tesla),Car,25,0.5699284235079388
28.5,BEV (Non-Tesla),Car,50,0.6464781375556655
28.5,BEV (Non-Tesla),Car,75,0.7639547561603961
31.5,BEV (Non-Tesla),Car,25,0.5508821340319395
31.5,BEV (Non-Tesla),Car,50,0.6579724121896456
31.5,BEV (Non-Tesla),Car,75,0.7620618875690427
34.5,BEV (Non-Tesla),Car,25,0.5312938359633791
34.5,BEV (Non-Tesla),Car,50,0.6229613883915363
34.5,BEV (Non-Tesla),Car,75,0.7214378720745527
37.5,BEV (Non-Tesla),Car,25,0.5059742398554554
37.5,BEV (Non-Tesla),Car,50,0.5825123297046457
37.5,BEV (Non-Tesla),Car,75,0.6591108633133881
40.5,BEV (Non-Tesla),Car,25,0.4873471018283648
40.5,BEV (Non-Tesla),Car,50,0.5654300321298035
40.5,BEV (Non-Tesla),Car,75,0.6702350560412313
43.5,BEV (Non-Tesla),Car,25,0.4255576302079716
43.5,BEV (Non-Tesla),Car,50,0.5188417421564169
43.5,BEV (Non-Tesla),Car,75,0.6480316042565396
46.5,BEV (Non-Tesla),Car,25,0.3928814574376334
46.5,BEV (Non-Tesla),Car,50,0.475430028185713
46.5,BEV (Non-Tesla),Car,75,0.5948658763189631
49.5,BEV (Non-Tesla),Car,25,0.38625115943890037
49.5,BEV (Non-Tesla),Car,50,0.4707266189722854
49.5,BEV (Non-Tesla),Car,75,0.5640355616098769
52.5,BEV (Non-Tesla),Car,25,0.3868755531091321
52.5,BEV (Non-Tesla),Car,50,0.44950105745964836
52.5,BEV (Non-Tesla),Car,75,0.529792416096837
55.5,BEV (Non-Tesla),Car,25,0.37825200445313667
55.5,BEV (Non-Tesla),Car,50,0.4370052400854329
55.5,BEV (Non-Tesla),Car,75,0.5184315122909858
58.5,BEV (Non-Tesla),Car,25,0.3838087344694172
58.5,BEV (Non-Tesla),Car,50,0.4535473993730242
58.5,BEV (Non-Tesla),Car,75,0.5421928625150719
61.5,BEV (Non-Tesla),Car,25,0.39197493817313867
61.5,BEV (Non-Tesla),Car,50,0.46718043090900097
61.5,BEV (Non-Tesla),Car,75,0.539571817344774
64.5,BEV (Non-Tesla),Car,25,0.3692194084820217
64.5,BEV (Non-Tesla),Car,50,0.4379613507963477
64.5,BEV (Non-Tesla),Car,75,0.5130640119405745
67.5,BEV (Non-Tesla),Car,25,0.3402521469752037
67.5,BEV (Non-Tesla),Car,50,0.4213633439610678
67.5,BEV (Non-Tesla),Car,75,0.5339712022837847
70.5,BEV (Non-Tesla),Car,25,0.3387588627278705
70.5,BEV (Non-Tesla),Car,50,0.41785608427018733
70.5,BEV (Non-Tesla),Car,75,0.5299243371124034
73.5,BEV (Non-Tesla),Car,25,0.336709200696249
73.5,BEV (Non-Tesla),Car,50,0.42628577594726746
73.5,BEV (Non-Tesla),Car,75,0.5110468331555681
76.5,BEV (Non-Tesla),Car,25,0.3258745120199282
76.5,BEV (Non-Tesla),Car,50,0.408734150537743
76.5,BEV (Non-Tesla),Car,75,0.48725217768149254
79.5,BEV (Non-Tesla),Car,25,0.3002250629409699
79.5,BEV (Non-Tesla),Car,50,0.39526153317834123
79.5,BEV (Non-Tesla),Car,75,0.48615674169121503
82.5,BEV (Non-Tesla),Car,25,0.3090799245686131
82.5,BEV (Non-Tesla),Car,50,0.4048191615233255
82.5,BEV (Non-Tesla),Car,75,0.5076885365770923
85.5,BEV (Non-Tesla),Car,25,0.32015294395175614
85.5,BEV (Non-Tesla),Car,50,0.4040358429215683
85.5,BEV (Non-Tesla),Car,75,0.47777983941858976
88.5,BEV (Non-Tesla),Car,25,0.3162330564861322
88.5,BEV (Non-Tesla),Car,50,0.3962164217614722
88.5,BEV (Non-Tesla),Car,75,0.45423165446893765
91.5,BEV (Non-Tesla),Car,25,0.27854166333968206
91.5,BEV (Non-Tesla),Car,50,0.37196225690638657
91.5,BEV (Non-Tesla),Car,75,0.4388090614997657
94.5,BEV (Non-Tesla),Car,25,0.29550450576887827
94.5,BEV (Non-Tesla),Car,50,0.3840365550952387
94.5,BEV (Non-Tesla),Car,75,0.45950154561969475
97.5,BEV (Non-Tesla),Car,25,0.28267305016592154
97.5,BEV (Non-Tesla),Car,50,0.364276417232745
97.5,BEV (Non-Tesla),Car,75,0.4393000454164403
100.5,BEV (Non-Tesla),Car,25,0.25534906664799917
100.5,BEV (Non-Tesla),Car,50,0.3325459685385416
100.5,BEV (Non-Tesla),Car,75,0.4015934451519125
103.5,BEV (Non-Tesla),Car,25,0.23994379363109686
103.5,BEV (Non-Tesla),Car,50,0.32099203111144947
103.5,BEV (Non-Tesla),Car,75,0.3908963480633276
106.5,BEV (Non-Tesla),Car,25,0.24343648183684308
106.5,BEV (Non-Tesla),Car,50,0.3163659986018476
106.5,BEV (Non-Tesla),Car,75,0.3878778202624743
109.5,BEV (Non-Tesla),Car,25,0.2348942654669773
109.5,BEV (Non-Tesla),Car,50,0.29743195265582684
109.5,BEV (Non-Tesla),Car,75,0.3788961339207995
112.5,BEV (Non-Tesla),Car,25,0.2216578672504474
112.5,BEV (Non-Tesla),Car,50,0.2772998204349179
112.5,BEV (Non-Tesla),Car,75,0.3483734082893555
115.5,BEV (Non-Tesla),Car,25,0.21642247480761154
115.5,BEV (Non-Tesla),Car,50,0.2721474688293968
115.5,BEV (Non-Tesla),Car,75,0.3321050588940357
118.5,BEV (Non-Tesla),Car,25,0.2068491726195228
118.5,BEV (Non-Tesla),Car,50,0.2691772263637936
118.5,BEV (Non-Tesla),Car,75,0.3367351147380653
121.5,BEV (Non-Tesla),Car,25,0.20776643032389983
121.5,BEV (Non-Tesla),Car,50,0.2667782710484974
121.5,BEV (Non-Tesla),Car,75,0.3422029674053611
124.5,BEV (Non-Tesla),Car,25,0.1976600968654484
124.5,BEV (Non-Tesla),Car,50,0.24279497889599666
124.5,BEV (Non-Tesla),Car,75,0.3018869357454934
127.5,BEV (Non-Tesla),Car,25,0.19234751226030225
127.5,BEV (Non-Tesla),Car,50,0.23105576748762094
127.5,BEV (Non-Tesla),Car,75,0.27176374983527335
130.5,BEV (Non-Tesla),Car,25,0.19511734520331725
130.5,BEV (Non-Tesla),Car,50,0.23764524571707552
130.5,BEV (Non-Tesla),Car,75,0.275473607419479
133.5,BEV (Non-Tesla),Car,25,0.19013814893747477
133.5,BEV (Non-Tesla),Car,50,0.22886836106326797
133.5,BEV (Non-Tesla),Car,75,0.2768545462624943
136.5,BEV (Non-Tesla),Car,25,0.18422182128191128
136.5,BEV (Non-Tesla),Car,50,0.21917761927202142
136.5,BEV (Non-Tesla),Car,75,0.2546288517800571
139.5,BEV (Non-Tesla),Car,25,0.17286877191985284
139.5,BEV (Non-Tesla),Car,50,0.20255334091547236
139.5,BEV (Non-Tesla),Car,75,0.23187978500448944
142.5,BEV (Non-Tesla),Car,25,0.165114508616234
142.5,BEV (Non-Tesla),Car,50,0.19373394798842303
142.5,BEV (Non-Tesla),Car,75,0.24320700253751296
145.5,BEV (Non-Tesla),Car,25,0.15271737998358462
145.5,BEV (Non-Tesla),Car,50,0.1868961960368129
145.5,BEV (Non-Tesla),Car,75,0.22129871981431898
148.5,BEV (Non-Tesla),Car,25,0.13812083827121086
148.5,BEV (Non-Tesla),Car,50,0.17666006921518643
148.5,BEV (Non-Tesla),Car,75,0.22179667256837218
151.5,BEV (Non-Tesla),Car,25,0.137961267759922
151.5,BEV (Non-Tesla),Car,50,0.17822498031892536
151.5,BEV (Non-Tesla),Car,75,0.21100464258629117
154.5,BEV (Non-Tesla),Car,25,0.1337616279960497
154.5,BEV (Non-Tesla),Car,50,0.1654301165453493
154.5,BEV (Non-Tesla),Car,75,0.20864845579889874
157.5,BEV (Non-Tesla),Car,25,0.1261005570698225
157.5,BEV (Non-Tesla),Car,50,0.1584754020187533
157.5,BEV (Non-Tesla),Car,75,0.1956257599390494
160.5,BEV (Non-Tesla),Car,25,0.11283195786366076
160.5,BEV (Non-Tesla),Car,50,0.14324297856787493
160.5,BEV (Non-Tesla),Car,75,0.17814308521253241
163.5,BEV (Non-Tesla),Car,25,0.11958690880063862
163.5,BEV (Non-Tesla),Car,50,0.14964079026142488
163.5,BEV (Non-Tesla),Car,75,0.17661145479944124
166.5,BEV (Non-Tesla),Car,25,0.11786569546996609
166.5,BEV (Non-Tesla),Car,50,0.14456695270405112
166.5,BEV (Non-Tesla),Car,75,0.17912592296946717
169.5,BEV (Non-Tesla),Car,25,0.11345040909998005
169.5,BEV (Non-Tesla),Car,50,0.14368389543005392
169.5,BEV (Non-Tesla),Car,75,0.17945519856316106
172.5,BEV (Non-Tesla),Car,25,0.11740171622430653
172.5,BEV (Non-Tesla),Car,50,0.13883456395928956
172.5,BEV (Non-Tesla),Car,75,0.15706445819197767
19.5,BEV (Non-Tesla),Minivan,25,0.7012531328320801
19.5,BEV (Non-Tesla),Minivan,50,0.7894360902255639
19.5,BEV (Non-Tesla),Minivan,75,0.9773934837092734
22.5,BEV (Non-Tesla),Minivan,25,0.6516040100250626
22.5,BEV (Non-Tesla),Minivan,50,0.7204887218045113
22.5,BEV (Non-Tesla),Minivan,75,0.8361654135338347
25.5,BEV (Non-Tesla),Minivan,25,0.6514285714285715
25.5,BEV (Non-Tesla),Minivan,50,0.7011779448621555
25.5,BEV (Non-Tesla),Minivan,75,0.7468671679197996
28.5,BEV (Non-Tesla),Minivan,25,0.6942606516290726
28.5,BEV (Non-Tesla),Minivan,50,0.7866165413533834
28.5,BEV (Non-Tesla),Minivan,75,0.8017543859649122
31.5,BEV (Non-Tesla),Minivan,25,0.5849819059107358
31.5,BEV (Non-Tesla),Minivan,50,0.6014786967418546
31.5,BEV (Non-Tesla),Minivan,75,0.625416164053076
34.5,BEV (Non-Tesla),Minivan,25,0.5669240048250904
34.5,BEV (Non-Tesla),Minivan,50,0.5776888542224077
34.5,BEV (Non-Tesla),Minivan,75,0.7012781954887217
37.5,BEV (Non-Tesla),Minivan,25,0.5162846803377563
37.5,BEV (Non-Tesla),Minivan,50,0.5546682750301568
37.5,BEV (Non-Tesla),Minivan,75,0.5889473684210527
40.5,BEV (Non-Tesla),Minivan,25,0.47616541353383457
40.5,BEV (Non-Tesla),Minivan,50,0.5235087719298245
40.5,BEV (Non-Tesla),Minivan,75,0.576140350877193
43.5,BEV (Non-Tesla),Minivan,25,0.4629699248120301
43.5,BEV (Non-Tesla),Minivan,50,0.48225340190040844
43.5,BEV (Non-Tesla),Minivan,75,0.5261403508771929
46.5,BEV (Non-Tesla),Minivan,25,0.4254720133667502
46.5,BEV (Non-Tesla),Minivan,50,0.4521984091712998
46.5,BEV (Non-Tesla),Minivan,75,0.4878248395415559
49.5,BEV (Non-Tesla),Minivan,25,0.4094353495318514
49.5,BEV (Non-Tesla),Minivan,50,0.4508965867048574
49.5,BEV (Non-Tesla),Minivan,75,0.4820747889022919
52.5,BEV (Non-Tesla),Minivan,25,0.4095643322721762
52.5,BEV (Non-Tesla),Minivan,50,0.4340961571600896
52.5,BEV (Non-Tesla),Minivan,75,0.4774048712452623
55.5,BEV (Non-Tesla),Minivan,25,0.386081821430083
55.5,BEV (Non-Tesla),Minivan,50,0.42681813947564934
55.5,BEV (Non-Tesla),Minivan,75,0.4677060715721753
58.5,BEV (Non-Tesla),Minivan,25,0.4037918508143528
58.5,BEV (Non-Tesla),Minivan,50,0.4336858866103739
58.5,BEV (Non-Tesla),Minivan,75,0.47535848280014187
61.5,BEV (Non-Tesla),Minivan,25,0.40918777643747484
61.5,BEV (Non-Tesla),Minivan,50,0.43632220881919315
61.5,BEV (Non-Tesla),Minivan,75,0.47959643983299627
64.5,BEV (Non-Tesla),Minivan,25,0.3858946521913953
64.5,BEV (Non-Tesla),Minivan,50,0.43407720144752715
64.5,BEV (Non-Tesla),Minivan,75,0.4740507481006497
67.5,BEV (Non-Tesla),Minivan,25,0.3859589867310012
67.5,BEV (Non-Tesla),Minivan,50,0.4728347406513872
67.5,BEV (Non-Tesla),Minivan,75,0.5511278195488721
70.5,BEV (Non-Tesla),Minivan,25,0.3848009650180941
70.5,BEV (Non-Tesla),Minivan,50,0.4342098914354644
70.5,BEV (Non-Tesla),Minivan,75,0.5411027568922306
73.5,BEV (Non-Tesla),Minivan,25,0.3797708082026538
73.5,BEV (Non-Tesla),Minivan,50,0.4342098914354644
73.5,BEV (Non-Tesla),Minivan,75,0.5762280701754385
76.5,BEV (Non-Tesla),Minivan,25,0.3377563329312424
76.5,BEV (Non-Tesla),Minivan,50,0.4402533172496984
76.5,BEV (Non-Tesla),Minivan,75,0.5403508771929825
79.5,BEV (Non-Tesla),Minivan,25,0.32747889022919185
79.5,BEV (Non-Tesla),Minivan,50,0.3984962406015038
79.5,BEV (Non-Tesla),Minivan,75,0.48226779252110985
82.5,BEV (Non-Tesla),Minivan,25,0.3859589867310012
82.5,BEV (Non-Tesla),Minivan,50,0.43627787804855933
82.5,BEV (Non-Tesla),Minivan,75,0.5010025062656642
85.5,BEV (Non-Tesla),Minivan,25,0.35766695085119304
85.5,BEV (Non-Tesla),Minivan,50,0.38720208240746623
85.5,BEV (Non-Tesla),Minivan,75,0.4413533834586466
88.5,BEV (Non-Tesla),Minivan,25,0.3507518796992481
88.5,BEV (Non-Tesla),Minivan,50,0.3810494571773221
88.5,BEV (Non-Tesla),Minivan,75,0.4318455971049457
91.5,BEV (Non-Tesla),Minivan,25,0.3496019300361881
91.5,BEV (Non-Tesla),Minivan,50,0.3737032569360676
91.5,BEV (Non-Tesla),Minivan,75,0.4009523809523809
94.5,BEV (Non-Tesla),Minivan,25,0.3377322074788902
94.5,BEV (Non-Tesla),Minivan,50,0.3980699638118214
94.5,BEV (Non-Tesla),Minivan,75,0.4243667068757539
97.5,BEV (Non-Tesla),Minivan,25,0.33751507840772016
97.5,BEV (Non-Tesla),Minivan,50,0.37588972431077694
97.5,BEV (Non-Tesla),Minivan,75,0.41578947368421054
100.5,BEV (Non-Tesla),Minivan,25,0.3376357056694813
100.5,BEV (Non-Tesla),Minivan,50,0.3617611580217129
100.5,BEV (Non-Tesla),Minivan,75,0.41010856453558503
103.5,BEV (Non-Tesla),Minivan,25,0.3374427020506635
103.5,BEV (Non-Tesla),Minivan,50,0.3617611580217129
103.5,BEV (Non-Tesla),Minivan,75,0.4243667068757539
106.5,BEV (Non-Tesla),Minivan,25,0.2891314837153197
106.5,BEV (Non-Tesla),Minivan,50,0.3594692400482509
106.5,BEV (Non-Tesla),Minivan,75,0.38576598311218335
109.5,BEV (Non-Tesla),Minivan,25,0.3227744270205067
109.5,BEV (Non-Tesla),Minivan,50,0.3536791314837153
109.5,BEV (Non-Tesla),Minivan,75,0.45814234016887817
112.5,BEV (Non-Tesla),Minivan,25,0.32808202653799756
112.5,BEV (Non-Tesla),Minivan,50,0.4002412545235223
112.5,BEV (Non-Tesla),Minivan,75,0.4340168878166466
115.5,BEV (Non-Tesla),Minivan,25,0.23363088057901088
115.5,BEV (Non-Tesla),Minivan,50,0.3375150784077201
115.5,BEV (Non-Tesla),Minivan,75,0.38588661037394445
118.5,BEV (Non-Tesla),Minivan,25,0.2894813027744271
118.5,BEV (Non-Tesla),Minivan,50,0.33489746682750304
118.5,BEV (Non-Tesla),Minivan,75,0.3857659831121834
121.5,BEV (Non-Tesla),Minivan,25,0.28919179734620026
121.5,BEV (Non-Tesla),Minivan,50,0.3195295536791315
121.5,BEV (Non-Tesla),Minivan,75,0.3618335343787696
124.5,BEV (Non-Tesla),Minivan,25,0.2171049457177322
124.5,BEV (Non-Tesla),Minivan,50,0.27744270205066346
124.5,BEV (Non-Tesla),Minivan,75,0.30395657418576594
127.5,BEV (Non-Tesla),Minivan,25,0.23881785283474066
127.5,BEV (Non-Tesla),Minivan,50,0.2773341375150784
127.5,BEV (Non-Tesla),Minivan,75,0.3325211097708082
130.5,BEV (Non-Tesla),Minivan,25,0.2147165259348613
130.5,BEV (Non-Tesla),Minivan,50,0.2346562123039807
130.5,BEV (Non-Tesla),Minivan,75,0.2653317249698432
133.5,BEV (Non-Tesla),Minivan,25,0.19285886610373945
133.5,BEV (Non-Tesla),Minivan,50,0.25314837153196623
133.5,BEV (Non-Tesla),Minivan,75,0.3014837153196622
136.5,BEV (Non-Tesla),Minivan,25,0.19278648974668278
136.5,BEV (Non-Tesla),Minivan,50,0.24123039806996383
136.5,BEV (Non-Tesla),Minivan,75,0.32786489746682757
139.5,BEV (Non-Tesla),Minivan,25,0.2892641737032569
139.5,BEV (Non-Tesla),Minivan,50,0.2892641737032569
139.5,BEV (Non-Tesla),Minivan,75,0.2892641737032569
13.5,BEV (Non-Tesla),Pickup,25,1.0388360085619308
13.5,BEV (Non-Tesla),Pickup,50,1.4106475017207627
13.5,BEV (Non-Tesla),Pickup,75,1.7376902570183046
16.5,BEV (Non-Tesla),Pickup,25,1.00301227119495
16.5,BEV (Non-Tesla),Pickup,50,1.3584170126942878
16.5,BEV (Non-Tesla),Pickup,75,1.5386265695727355
19.5,BEV (Non-Tesla),Pickup,25,0.973056251718227
19.5,BEV (Non-Tesla),Pickup,50,1.208163499410673
19.5,BEV (Non-Tesla),Pickup,75,1.321476936838096
22.5,BEV (Non-Tesla),Pickup,25,0.876606785450252
22.5,BEV (Non-Tesla),Pickup,50,1.0970426888877294
22.5,BEV (Non-Tesla),Pickup,75,1.209478632540158
25.5,BEV (Non-Tesla),Pickup,25,0.8099728665463223
25.5,BEV (Non-Tesla),Pickup,50,0.9463110861365115
25.5,BEV (Non-Tesla),Pickup,75,1.1048028496510887
28.5,BEV (Non-Tesla),Pickup,25,0.7513040003478368
28.5,BEV (Non-Tesla),Pickup,50,0.8530098666581676
28.5,BEV (Non-Tesla),Pickup,75,1.0074815062870375
31.5,BEV (Non-Tesla),Pickup,25,0.8448285639444739
31.5,BEV (Non-Tesla),Pickup,50,0.9320765916718369
31.5,BEV (Non-Tesla),Pickup,75,0.9989334274801235
34.5,BEV (Non-Tesla),Pickup,25,0.7831630123958102
34.5,BEV (Non-Tesla),Pickup,50,0.8634684804492156
34.5,BEV (Non-Tesla),Pickup,75,0.9151033518297087
37.5,BEV (Non-Tesla),Pickup,25,0.74795138154238
37.5,BEV (Non-Tesla),Pickup,50,0.8256188827757472
37.5,BEV (Non-Tesla),Pickup,75,0.8721601621843654
40.5,BEV (Non-Tesla),Pickup,25,0.7146312159708433
40.5,BEV (Non-Tesla),Pickup,50,0.7872595505150507
40.5,BEV (Non-Tesla),Pickup,75,0.8334373449978504
43.5,BEV (Non-Tesla),Pickup,25,0.7405611775528979
43.5,BEV (Non-Tesla),Pickup,50,0.7950783140201197
43.5,BEV (Non-Tesla),Pickup,75,0.8290117096018735
13.5,BEV (Non-Tesla),SUV,25,0.94142775227141
13.5,BEV (Non-Tesla),SUV,50,1.0838050700792308
13.5,BEV (Non-Tesla),SUV,75,1.1545931337181337
16.5,BEV (Non-Tesla),SUV,25,0.8920767039848306
16.5,BEV (Non-Tesla),SUV,50,1.0143923161033794
16.5,BEV (Non-Tesla),SUV,75,1.1163998911749284
19.5,BEV (Non-Tesla),SUV,25,0.9992503597592883
19.5,BEV (Non-Tesla),SUV,50,1.0474130485527544
19.5,BEV (Non-Tesla),SUV,75,1.1598464253484857
22.5,BEV (Non-Tesla),SUV,25,0.9338238357843137
22.5,BEV (Non-Tesla),SUV,50,0.9741420833333335
22.5,BEV (Non-Tesla),SUV,75,1.0690251710043377
25.5,BEV (Non-Tesla),SUV,25,0.8560002429543246
25.5,BEV (Non-Tesla),SUV,50,0.881172123015873
25.5,BEV (Non-Tesla),SUV,75,0.9269553571428572
28.5,BEV (Non-Tesla),SUV,25,0.8331271391369048
28.5,BEV (Non-Tesla),SUV,50,0.8581787840136055
28.5,BEV (Non-Tesla),SUV,75,0.894217509920635
31.5,BEV (Non-Tesla),SUV,25,0.9698544698544697
31.5,BEV (Non-Tesla),SUV,50,1.009908523908524
31.5,BEV (Non-Tesla),SUV,75,1.0323866943866944
34.5,BEV (Non-Tesla),SUV,25,0.9229459459459459
34.5,BEV (Non-Tesla),SUV,50,0.960043659043659
34.5,BEV (Non-Tesla),SUV,75,0.9899189189189189
37.5,BEV (Non-Tesla),SUV,25,0.873056133056133
37.5,BEV (Non-Tesla),SUV,50,0.8978794178794177
37.5,BEV (Non-Tesla),SUV,75,0.9168399168399167
40.5,BEV (Non-Tesla),SUV,25,0.8357214137214137
40.5,BEV (Non-Tesla),SUV,50,0.8482141372141372
40.5,BEV (Non-Tesla),SUV,75,0.8817754677754678
43.5,BEV (Non-Tesla),SUV,25,0.7982993762993763
43.5,BEV (Non-Tesla),SUV,50,0.8106112266112266
43.5,BEV (Non-Tesla),SUV,75,0.8355218295218295
13.5,BEV (Tesla),All,25,0.9833416646838801
13.5,BEV (Tesla),All,50,1.0816691823307727
13.5,BEV (Tesla),All,75,1.163376630422629
16.5,BEV (Tesla),All,25,0.8919561951549946
16.5,BEV (Tesla),All,50,0.9875895788313973
16.5,BEV (Tesla),All,75,1.0874963896307206
19.5,BEV (Tesla),All,25,0.7912165220055106
19.5,BEV (Tesla),All,50,0.9083607586870603
19.5,BEV (Tesla),All,75,1.0904363651566116
22.5,BEV (Tesla),All,25,0.622152025837062
22.5,BEV (Tesla),All,50,0.811151553276998
22.5,BEV (Tesla),All,75,1.065362632391059
25.5,BEV (Tesla),All,25,0.6578539855353134
25.5,BEV (Tesla),All,50,0.7859006467322477
25.5,BEV (Tesla),All,75,1.0724147691959454
28.5,BEV (Tesla),All,25,0.6662206099742723
28.5,BEV (Tesla),All,50,0.7719615960739235
28.5,BEV (Tesla),All,75,1.017163402834686
31.5,BEV (Tesla),All,25,0.5319568937680869
31.5,BEV (Tesla),All,50,0.7371106109628537
31.5,BEV (Tesla),All,75,0.9608786224797916
34.5,BEV (Tesla),All,25,0.4860193824481574
34.5,BEV (Tesla),All,50,0.6290583003846033
34.5,BEV (Tesla),All,75,0.9135300225355505
37.5,BEV (Tesla),All,25,0.5271802802894534
37.5,BEV (Tesla),All,50,0.7054783718726001
37.5,BEV (Tesla),All,75,0.9152842807951098
40.5,BEV (Tesla),All,25,0.49440729690767876
40.5,BEV (Tesla),All,50,0.6464350975824233
40.5,BEV (Tesla),All,75,0.8463509594432257
43.5,BEV (Tesla),All,25,0.6074978852904432
43.5,BEV (Tesla),All,50,0.7102338664763191
43.5,BEV (Tesla),All,75,0.8599494284083471
46.5,BEV (Tesla),All,25,0.5703344213058867
46.5,BEV (Tesla),All,50,0.6631045677885088
46.5,BEV (Tesla),All,75,0.799819345877606
49.5,BEV (Tesla),All,25,0.5583480189923249
49.5,BEV (Tesla),All,50,0.634820361991607
49.5,BEV (Tesla),All,75,0.7589520334824534
52.5,BEV (Tesla),All,25,0.5323368717153287
52.5,BEV (Tesla),All,50,0.6054510556377126
52.5,BEV (Tesla),All,75,0.7471098134707737
55.5,BEV (Tesla),All,25,0.5855369521507422
55.5,BEV (Tesla),All,50,0.6795860580921551
55.5,BEV (Tesla),All,75,0.7958964381420255
58.5,BEV (Tesla),All,25,0.558780464094633
58.5,BEV (Tesla),All,50,0.6417933002735061
58.5,BEV (Tesla),All,75,0.7759192775816476
61.5,BEV (Tesla),All,25,0.5463326533689339
61.5,BEV (Tesla),All,50,0.6252991748484371
61.5,BEV (Tesla),All,75,0.7511541845206601
64.5,BEV (Tesla),All,25,0.5175573918837674
64.5,BEV (Tesla),All,50,0.5883457547930356
64.5,BEV (Tesla),All,75,0.6973140106917778
67.5,BEV (Tesla),All,25,0.5164615752640387
67.5,BEV (Tesla),All,50,0.5967896750474099
67.5,BEV (Tesla),All,75,0.6667073864251704
70.5,BEV (Tesla),All,25,0.49279227155932964
70.5,BEV (Tesla),All,50,0.5740508274637129
70.5,BEV (Tesla),All,75,0.6437475210494258
73.5,BEV (Tesla),All,25,0.4758024389725193
73.5,BEV (Tesla),All,50,0.554557493669846
73.5,BEV (Tesla),All,75,0.6098767186034287
76.5,BEV (Tesla),All,25,0.4497330584576227
76.5,BEV (Tesla),All,50,0.5186369943638501
76.5,BEV (Tesla),All,75,0.5751018991916261
79.5,BEV (Tesla),All,25,0.4096001737519385
79.5,BEV (Tesla),All,50,0.4720914845290362
79.5,BEV (Tesla),All,75,0.543338462906747
82.5,BEV (Tesla),All,25,0.38114890812749075
82.5,BEV (Tesla),All,50,0.45436541742103104
82.5,BEV (Tesla),All,75,0.5089706646131942
85.5,BEV (Tesla),All,25,0.36600232045261416
85.5,BEV (Tesla),All,50,0.43017613743812266
85.5,BEV (Tesla),All,75,0.4850030656406191
88.5,BEV (Tesla),All,25,0.3489077113473475
88.5,BEV (Tesla),All,50,0.4101464740259394
88.5,BEV (Tesla),All,75,0.47009879408384797
