listing_year,inventory_type,group_var,group_level,category_var,category_level,p
2022,Used,vehicle_type,Pickup,price_bin,$70k+,0.32321003085816963
2024,Used,vehicle_type,Pickup,price_bin,$50k-$60k,0.3486203511833352
2023,Used,vehicle_type,Pickup,price_bin,$60k-$70k,0.3030160990823703
2023,Used,vehicle_type,Pickup,price_bin,$70k+,0.2652292271358777
2022,Used,vehicle_type,Pickup,price_bin,$20k-$30k,0.6619077379789852
2022,Used,vehicle_type,Pickup,price_bin,$50k-$60k,0.44386938010233973
2024,Used,vehicle_type,Pickup,price_bin,$60k-$70k,0.26627767477369396
2024,Used,vehicle_type,Pickup,price_bin,$70k+,0.21245501145163048
2024,Used,vehicle_type,Pickup,price_bin,$0-$10k,0.24639182753480932
2022,Used,vehicle_type,Pickup,price_bin,$0-$10k,0.13335416585289636
2022,Used,vehicle_type,SUV,price_bin,$40k-$50k,0.48457091519862505
2024,Used,vehicle_type,SUV,price_bin,$0-$10k,0.36076271494528667
2022,Used,vehicle_type,SUV,price_bin,$10k-$20k,0.6364009218389907
2022,Used,vehicle_type,SUV,price_bin,$30k-$40k,0.5627123940471075
2022,Used,vehicle_type,SUV,price_bin,$20k-$30k,0.6266747392679973
2024,Used,vehicle_type,SUV,price_bin,$20k-$30k,0.6190424255644018
2024,Used,vehicle_type,SUV,price_bin,$10k-$20k,0.7151270585669103
2023,Used,vehicle_type,SUV,price_bin,$30k-$40k,0.5274838197912347
2023,Used,vehicle_type,SUV,price_bin,$20k-$30k,0.6277199877409003
2024,Used,vehicle_type,SUV,price_bin,$30k-$40k,0.48989348165921404
2024,Used,vehicle_type,SUV,price_bin,$50k-$60k,0.3227360308285164
2023,Used,vehicle_type,SUV,price_bin,$60k-$70k,0.27952550073013754
2024,Used,vehicle_type,SUV,price_bin,$40k-$50k,0.39609917475551676
2022,Used,vehicle_type,SUV,price_bin,$60k-$70k,0.3133080739033631
2024,Used,vehicle_type,SUV,price_bin,$60k-$70k,0.24828225542589158
2023,Used,vehicle_type,SUV,price_bin,$10k-$20k,0.6806504534064072
2023,Used,vehicle_type,SUV,price_bin,$40k-$50k,0.4223079557951288
2022,Used,vehicle_type,SUV,price_bin,$0-$10k,0.18399671887816882
2022,Used,vehicle_type,SUV,price_bin,$50k-$60k,0.3887543455333776
2023,Used,vehicle_type,SUV,price_bin,$0-$10k,0.23313923092177613
2023,Used,vehicle_type,SUV,price_bin,$50k-$60k,0.33681876363374136
2023,Used,vehicle_type,SUV,price_bin,$70k+,0.2662388000504786
2022,Used,vehicle_type,SUV,price_bin,$70k+,0.314870512870591
2024,Used,vehicle_type,SUV,price_bin,$70k+,0.21978041952957428
2022,Used,vehicle_type,Car,price_bin,$20k-$30k,0.6773758837545408
2022,Used,vehicle_type,Car,price_bin,$30k-$40k,0.5222842857700871
2023,Used,vehicle_type,Car,price_bin,$30k-$40k,0.46580973156177324
2023,Used,vehicle_type,Car,price_bin,$20k-$30k,0.6526348050262308
2022,Used,vehicle_type,Car,price_bin,$40k-$50k,0.38207491894847856
2023,Used,vehicle_type,Car,price_bin,$50k-$60k,0.19477546016694008
2022,Used,vehicle_type,Car,price_bin,$60k-$70k,0.17700480449982423
2022,Used,vehicle_type,Car,price_bin,$50k-$60k,0.26012655755634545
2022,Used,vehicle_type,Car,price_bin,$70k+,0.20298035232998712
2023,Used,vehicle_type,Car,price_bin,$40k-$50k,0.308875227604608
2023,Used,vehicle_type,Car,price_bin,$60k-$70k,0.11916566009843337
2023,Used,vehicle_type,Car,price_bin,$10k-$20k,0.8592186626764499
2022,Used,vehicle_type,Car,price_bin,$10k-$20k,0.851626889574626
2023,Used,vehicle_type,Car,price_bin,$70k+,0.180695523625809
2024,Used,vehicle_type,Car,price_bin,$40k-$50k,0.25746173701239683
2024,Used,vehicle_type,Car,price_bin,$10k-$20k,0.8429490675100884
2024,Used,vehicle_type,Car,price_bin,$30k-$40k,0.4099865488784673
2024,Used,vehicle_type,Car,price_bin,$20k-$30k,0.6125713454756971
2024,Used,vehicle_type,Car,price_bin,$0-$10k,0.8002144908568728
2023,Used,vehicle_type,Car,price_bin,$0-$10k,0.7360687951828949
2024,Used,vehicle_type,Car,price_bin,$70k+,0.15910495510233758
2022,Used,vehicle_type,Car,price_bin,$0-$10k,0.6829616030623804
2024,Used,vehicle_type,Car,price_bin,$60k-$70k,0.12731304758788672
2024,Used,vehicle_type,Car,price_bin,$50k-$60k,0.15148871196422728
2019,Used,vehicle_type,Minivan,price_bin,$10k-$20k,0.5920568914602543
2021,Used,vehicle_type,Minivan,price_bin,$0-$10k,0.33949267696358465
2018,Used,vehicle_type,Minivan,price_bin,$10k-$20k,0.572506591508319
2021,Used,vehicle_type,Minivan,price_bin,$10k-$20k,0.5273996755765569
2021,Used,vehicle_type,Minivan,price_bin,$40k-$50k,0.1701107271316736
2018,Used,vehicle_type,Minivan,price_bin,$20k-$30k,0.5080764918022851
2019,Used,vehicle_type,Minivan,price_bin,$0-$10k,0.4550111492798168
2019,Used,vehicle_type,Minivan,price_bin,$40k-$50k,0.11369252094256614
2020,Used,vehicle_type,Minivan,price_bin,$10k-$20k,0.5552283491619426
2021,Used,vehicle_type,Minivan,price_bin,$30k-$40k,0.3011730963631662
2021,Used,vehicle_type,Minivan,price_bin,$70k+,0.0014105367092178574
2020,Used,vehicle_type,Minivan,price_bin,$0-$10k,0.4368450759527841
2020,Used,vehicle_type,Minivan,price_bin,$30k-$40k,0.266067878966355
2021,Used,vehicle_type,Minivan,price_bin,$50k-$60k,0.04229259233138209
2018,Used,vehicle_type,Minivan,price_bin,$0-$10k,0.48249840894626783
2019,Used,vehicle_type,Minivan,price_bin,$20k-$30k,0.5127162056288797
2019,Used,vehicle_type,Minivan,price_bin,$50k-$60k,0.012746338817573675
2021,Used,vehicle_type,Minivan,price_bin,$20k-$30k,0.4078096715800362
2020,Used,vehicle_type,Minivan,price_bin,$20k-$30k,0.4343419470416452
2019,Used,vehicle_type,Minivan,price_bin,$30k-$40k,0.3269752305188935
2020,Used,vehicle_type,Minivan,price_bin,$40k-$50k,0.09222312203980466
2018,Used,vehicle_type,Minivan,price_bin,$30k-$40k,0.33012092008364397
2018,Used,vehicle_type,Minivan,price_bin,$40k-$50k,0.11755614146740613
2018,Used,vehicle_type,Minivan,price_bin,$50k-$60k,0.013607297633118163
2024,Used,vehicle_type,Minivan,price_bin,$20k-$30k,0.3241174973643073
2024,Used,vehicle_type,Minivan,price_bin,$10k-$20k,0.4974006616497619
2023,Used,vehicle_type,Minivan,price_bin,$50k-$60k,0.0440606464872271
2022,Used,vehicle_type,Minivan,price_bin,$10k-$20k,0.49607437209484007
2024,Used,vehicle_type,Minivan,price_bin,$0-$10k,0.3681971861707929
2023,Used,vehicle_type,Minivan,price_bin,$10k-$20k,0.5157475346589987
2023,Used,vehicle_type,Minivan,price_bin,$40k-$50k,0.12803547927671313
2024,Used,vehicle_type,Minivan,price_bin,$30k-$40k,0.20840149780055986
2023,Used,vehicle_type,Minivan,price_bin,$30k-$40k,0.23586147217364653
2023,Used,vehicle_type,Minivan,price_bin,$0-$10k,0.3055941156321549
2023,Used,vehicle_type,Minivan,price_bin,$60k-$70k,0.008545313598586598
2024,Used,vehicle_type,Minivan,price_bin,$40k-$50k,0.10121060093794307
2024,Used,vehicle_type,Minivan,price_bin,$50k-$60k,0.024248373141382194
2022,Used,vehicle_type,Minivan,price_bin,$30k-$40k,0.2795789226983321
2022,Used,vehicle_type,Minivan,price_bin,$20k-$30k,0.3790281629623843
2022,Used,vehicle_type,Minivan,price_bin,$60k-$70k,0.01847584078746924
2022,Used,vehicle_type,Minivan,price_bin,$40k-$50k,0.17807898128979338
2022,Used,vehicle_type,Minivan,price_bin,$50k-$60k,0.0729854302566306
2022,Used,vehicle_type,Minivan,price_bin,$0-$10k,0.28180539822663175
2023,Used,vehicle_type,Minivan,price_bin,$20k-$30k,0.3527555932142278
2022,Used,vehicle_type,Minivan,price_bin,$70k+,0.002167884067028632
2023,Used,vehicle_type,Minivan,price_bin,$70k+,0.0019109773026375091
2024,Used,vehicle_type,Minivan,price_bin,$60k-$70k,0.003417311956956411
2021,Used,vehicle_type,Minivan,price_bin,$60k-$70k,0.005830218398100477
2018,New,vehicle_type,Car,price_bin,$0-$10k,2.192982456140351e-4
2020,Used,vehicle_type,Minivan,price_bin,$50k-$60k,0.0073130628972490124
2019,Used,vehicle_type,Minivan,price_bin,$70k+,0.0025914542276863736
2020,Used,vehicle_type,Minivan,price_bin,$70k+,0.001963238361677587
2019,Used,vehicle_type,Minivan,price_bin,$60k-$70k,0.0014765262460073524
2018,Used,vehicle_type,Minivan,price_bin,$70k+,0.002969966966693942
2018,Used,vehicle_type,Minivan,price_bin,$60k-$70k,0.0016365124102191108
2020,Used,vehicle_type,Minivan,price_bin,$60k-$70k,0.0011288620579646127
2024,Used,vehicle_type,Minivan,price_bin,$70k+,0.0017086559784782055
2018,New,vehicle_type,Pickup,price_bin,$10k-$20k,0.0020833333333333333
2021,New,vehicle_type,SUV,price_bin,$40k-$50k,0.44681191925664854
2021,New,vehicle_type,SUV,price_bin,$30k-$40k,0.2751254939656093
2020,New,vehicle_type,SUV,price_bin,$30k-$40k,0.26747753081104353
2021,New,vehicle_type,SUV,price_bin,$50k-$60k,0.4793335469400833
2019,New,vehicle_type,SUV,price_bin,$20k-$30k,0.12178783219855041
2020,New,vehicle_type,SUV,price_bin,$20k-$30k,0.11210376190732468
2021,New,vehicle_type,SUV,price_bin,$20k-$30k,0.08704475061411941
2019,New,vehicle_type,SUV,price_bin,$10k-$20k,0.0035141664836371624
2018,New,vehicle_type,SUV,price_bin,$10k-$20k,0.003399122807017544
2022,New,vehicle_type,Pickup,price_bin,$10k-$20k,1.9513146982779649e-4
2018,New,vehicle_type,SUV,price_bin,$0-$10k,3.837719298245614e-4
2019,New,vehicle_type,Pickup,price_bin,$10k-$20k,0.001317812431363936
2020,New,vehicle_type,SUV,price_bin,$10k-$20k,3.229104999730908e-4
2023,New,vehicle_type,Minivan,price_bin,$30k-$40k,0.12300447374617376
2023,New,vehicle_type,Minivan,price_bin,$60k-$70k,0.054532611255003534
2024,New,vehicle_type,Minivan,price_bin,$50k-$60k,0.2432394366197183
2022,New,vehicle_type,Minivan,price_bin,$60k-$70k,0.0694180203912386
2022,New,vehicle_type,Minivan,price_bin,$40k-$50k,0.26011024928045273
2023,New,vehicle_type,Minivan,price_bin,$40k-$50k,0.28523663762655993
2024,New,vehicle_type,Minivan,price_bin,$40k-$50k,0.29225352112676056
2024,New,vehicle_type,Minivan,price_bin,$20k-$30k,6.103286384976526e-4
2023,New,vehicle_type,Minivan,price_bin,$20k-$30k,7.534730397927949e-4
2022,New,vehicle_type,Minivan,price_bin,$70k+,0.0030245377823308454
2023,New,vehicle_type,Minivan,price_bin,$70k+,0.00447374617376972
2023,New,vehicle_type,Pickup,price_bin,$10k-$20k,6.121968448316459e-4
2021,New,vehicle_type,SUV,price_bin,$10k-$20k,4.272134999465983e-4
2023,New,vehicle_type,Minivan,price_bin,$50k-$60k,0.25311984930539205
2024,New,vehicle_type,Minivan,price_bin,$30k-$40k,0.16230046948356808
2024,New,vehicle_type,Pickup,price_bin,$0-$10k,4.694835680751174e-5
2024,New,vehicle_type,Pickup,price_bin,$10k-$20k,4.694835680751174e-5
2024,New,vehicle_type,SUV,price_bin,$0-$10k,4.694835680751174e-5
2024,New,vehicle_type,SUV,price_bin,$10k-$20k,4.694835680751174e-5
2023,New,vehicle_type,Car,price_bin,$0-$10k,4.709206498704968e-5
