age_bin,powertrain,vehicle_type,quantile,miles
76.5,hev,pickup,50,73865.14743575195
76.5,hev,pickup,75,94096.69609987923
79.5,hev,pickup,25,56111.31363636364
79.5,hev,pickup,50,73999.91666666667
79.5,hev,pickup,75,95335.76851851851
82.5,hev,pickup,25,51620.5
82.5,hev,pickup,50,79184
82.5,hev,pickup,75,105065
85.5,hev,pickup,25,50525
85.5,hev,pickup,50,80205
85.5,hev,pickup,75,96267
88.5,hev,pickup,25,73027
88.5,hev,pickup,50,100309.5
88.5,hev,pickup,75,136613
91.5,hev,pickup,25,67605
91.5,hev,pickup,50,92808
91.5,hev,pickup,75,114741
94.5,hev,pickup,25,57775
94.5,hev,pickup,50,91593
94.5,hev,pickup,75,109840
97.5,hev,pickup,25,32952
97.5,hev,pickup,50,53076.75
97.5,hev,pickup,75,83056
100.5,hev,pickup,25,37853
100.5,hev,pickup,50,68039.75
100.5,hev,pickup,75,90580
103.5,hev,pickup,25,59140
103.5,hev,pickup,50,85851
103.5,hev,pickup,75,123231
106.5,hev,pickup,25,62212.5
106.5,hev,pickup,50,95054.5
106.5,hev,pickup,75,136132
109.5,hev,pickup,25,68870
109.5,hev,pickup,50,93331
109.5,hev,pickup,75,130898
112.5,hev,pickup,25,62852
112.5,hev,pickup,50,110391
112.5,hev,pickup,75,130888.5
115.5,hev,pickup,25,64394
115.5,hev,pickup,50,97050
115.5,hev,pickup,75,132146
118.5,hev,pickup,25,79124.25
118.5,hev,pickup,50,114991.5
118.5,hev,pickup,75,144203.25
121.5,hev,pickup,25,78471.625
121.5,hev,pickup,50,108794.5
121.5,hev,pickup,75,133621
124.5,hev,pickup,25,77249.33333333333
124.5,hev,pickup,50,100112.5
124.5,hev,pickup,75,127602.66666666667
127.5,hev,pickup,25,70164.1875
127.5,hev,pickup,50,102111.625
127.5,hev,pickup,75,135812.625
130.5,hev,pickup,25,72051.125
130.5,hev,pickup,50,109803
130.5,hev,pickup,75,135696.4375
133.5,hev,pickup,25,87023
133.5,hev,pickup,50,112330.375
133.5,hev,pickup,75,143812
136.5,hev,pickup,25,89241
136.5,hev,pickup,50,106583.5
136.5,hev,pickup,75,152532
139.5,hev,pickup,25,83739
139.5,hev,pickup,50,114090.625
139.5,hev,pickup,75,142839
142.5,hev,pickup,25,87599.875
142.5,hev,pickup,50,112980.75
142.5,hev,pickup,75,131359.66666666666
145.5,hev,pickup,25,82596
145.5,hev,pickup,50,112417
145.5,hev,pickup,75,139920
148.5,hev,pickup,25,80292
148.5,hev,pickup,50,112298
148.5,hev,pickup,75,154000
151.5,hev,pickup,25,80598.5
151.5,hev,pickup,50,114101
151.5,hev,pickup,75,144374
154.5,hev,pickup,25,86455
154.5,hev,pickup,50,112551
154.5,hev,pickup,75,135350
157.5,hev,pickup,25,79606
157.5,hev,pickup,50,124683
157.5,hev,pickup,75,147701
160.5,hev,pickup,25,86292
160.5,hev,pickup,50,110397
160.5,hev,pickup,75,154615
163.5,hev,pickup,25,95446.5
163.5,hev,pickup,50,130659.5
163.5,hev,pickup,75,164009
166.5,hev,pickup,25,93460
166.5,hev,pickup,50,121771
166.5,hev,pickup,75,158739
169.5,hev,pickup,25,89648
169.5,hev,pickup,50,120239
169.5,hev,pickup,75,154163
172.5,hev,pickup,25,87166
172.5,hev,pickup,50,113827
172.5,hev,pickup,75,147322
175.5,hev,pickup,25,85974
175.5,hev,pickup,50,119596
175.5,hev,pickup,75,145923
178.5,hev,pickup,25,103241
178.5,hev,pickup,50,136310.5
178.5,hev,pickup,75,184932
181.5,hev,pickup,25,191362
181.5,hev,pickup,50,191362
181.5,hev,pickup,75,191362
4.5,hev,suv,25,5
4.5,hev,suv,50,5
4.5,hev,suv,75,13
7.5,hev,suv,25,5
7.5,hev,suv,50,11
7.5,hev,suv,75,687.6666666666666
10.5,hev,suv,25,118.1923076923077
10.5,hev,suv,50,620.4197402597403
10.5,hev,suv,75,1748.8127798127798
13.5,hev,suv,25,873.5736937481123
13.5,hev,suv,50,2084
13.5,hev,suv,75,4153.315104166667
16.5,hev,suv,25,1366.552657004831
16.5,hev,suv,50,3406.263429752066
16.5,hev,suv,75,6237.001208702659
19.5,hev,suv,25,2147.7500000000005
19.5,hev,suv,50,4763.0758377425045
19.5,hev,suv,75,7944.342767295599
22.5,hev,suv,25,3618.718611111111
22.5,hev,suv,50,6995.489069690993
22.5,hev,suv,75,11175.513245812159
25.5,hev,suv,25,4910.076724419745
25.5,hev,suv,50,8930.232341269839
25.5,hev,suv,75,13675.080612325415
28.5,hev,suv,25,6313.0364699848315
28.5,hev,suv,50,11000.218181818182
28.5,hev,suv,75,17189.572968069668
31.5,hev,suv,25,8724.754515599345
31.5,hev,suv,50,13910.667887667885
31.5,hev,suv,75,21036.73535501157
34.5,hev,suv,25,10242.646632205515
34.5,hev,suv,50,16579.119042044673
34.5,hev,suv,75,24288.900100114413
37.5,hev,suv,25,12050.588575990454
37.5,hev,suv,50,19153.14416896235
37.5,hev,suv,75,27475.3393236715
40.5,hev,suv,25,15131.470982745686
40.5,hev,suv,50,22773.449238894063
40.5,hev,suv,75,30782.40326485109
43.5,hev,suv,25,19159.58541942971
43.5,hev,suv,50,26493.228634039446
43.5,hev,suv,75,34839.1301843318
46.5,hev,suv,25,21155.38544117647
46.5,hev,suv,50,29350.185541705796
46.5,hev,suv,75,36979.93071705427
49.5,hev,suv,25,23522.78837685442
49.5,hev,suv,50,31058.28782938112
49.5,hev,suv,75,39425.84809182046
52.5,hev,suv,25,24585.859320405314
52.5,hev,suv,50,32483.191840245778
52.5,hev,suv,75,40795.111326472266
55.5,hev,suv,25,22576.91
55.5,hev,suv,50,32272.199999999997
55.5,hev,suv,75,43534.46
58.5,hev,suv,25,24520.0625
58.5,hev,suv,50,37002.125
58.5,hev,suv,75,52755.25
61.5,hev,suv,25,31762.125
61.5,hev,suv,50,45358.25
61.5,hev,suv,75,57567.25
64.5,hev,suv,25,35012
64.5,hev,suv,50,47823.75
64.5,hev,suv,75,65899
67.5,hev,suv,25,43874
67.5,hev,suv,50,61220
67.5,hev,suv,75,86645
70.5,hev,suv,25,58873
70.5,hev,suv,50,71875
70.5,hev,suv,75,96100
73.5,hev,suv,25,58874
73.5,hev,suv,50,79149
73.5,hev,suv,75,97739
76.5,hev,suv,25,70547
76.5,hev,suv,50,88358.5
76.5,hev,suv,75,104336
79.5,hev,suv,25,72645
79.5,hev,suv,50,92508
79.5,hev,suv,75,109649
82.5,hev,suv,25,73739
82.5,hev,suv,50,83696
82.5,hev,suv,75,97226
85.5,hev,suv,25,81773
85.5,hev,suv,50,96821
85.5,hev,suv,75,116092
88.5,hev,suv,25,79123
88.5,hev,suv,50,92192.5
88.5,hev,suv,75,119939
91.5,hev,suv,25,78913
91.5,hev,suv,50,94081.5
91.5,hev,suv,75,116535.3125
94.5,hev,suv,25,71899.5
94.5,hev,suv,50,93570.63333333333
94.5,hev,suv,75,118733.375
97.5,hev,suv,25,83545
97.5,hev,suv,50,101770.66666666667
97.5,hev,suv,75,118913.5
100.5,hev,suv,25,79450.56666666667
100.5,hev,suv,50,103021.16666666666
100.5,hev,suv,75,119677.5
103.5,hev,suv,25,78562.44444444445
103.5,hev,suv,50,98501.75
103.5,hev,suv,75,119355.625
106.5,hev,suv,25,75464.53333333333
106.5,hev,suv,50,96656.55555555556
106.5,hev,suv,75,117975.79999999999
109.5,hev,suv,25,68131.42857142857
109.5,hev,suv,50,85656.64666666667
109.5,hev,suv,75,109955.88333333333
112.5,hev,suv,25,69254.5064935065
112.5,hev,suv,50,87815.81746031746
112.5,hev,suv,75,107715.95512820513
115.5,hev,suv,25,87934.825
115.5,hev,suv,50,106428.71875
115.5,hev,suv,75,129277.21851851852
118.5,hev,suv,25,93859.70833333333
118.5,hev,suv,50,113079.16326530612
118.5,hev,suv,75,137004.95238095237
121.5,hev,suv,25,86975.90816326531
121.5,hev,suv,50,112531.41666666667
121.5,hev,suv,75,139141.79285714286
124.5,hev,suv,25,91933.25
124.5,hev,suv,50,116937.8021978022
124.5,hev,suv,75,138195.54
127.5,hev,suv,25,95984.21078431372
127.5,hev,suv,50,123468.38596491228
127.5,hev,suv,75,146722.15
130.5,hev,suv,25,100557.03333333333
130.5,hev,suv,50,124036.72549019608
130.5,hev,suv,75,142769.7857142857
133.5,hev,suv,25,101145.41836734694
133.5,hev,suv,50,124695.79166666667
133.5,hev,suv,75,146865.5
136.5,hev,suv,25,110864.58333333333
136.5,hev,suv,50,132520
136.5,hev,suv,75,155452.97222222222
139.5,hev,suv,25,106959.89285714286
139.5,hev,suv,50,131807.1851851852
139.5,hev,suv,75,156601.50974025973
142.5,hev,suv,25,101789.1887755102
142.5,hev,suv,50,130262.61428571428
142.5,hev,suv,75,156328.053030303
145.5,hev,suv,25,111214.5
145.5,hev,suv,50,135918.01298701297
145.5,hev,suv,75,158654.92222222223
148.5,hev,suv,25,110279.88181818182
148.5,hev,suv,50,138539.11428571428
148.5,hev,suv,75,159415.74545454545
151.5,hev,suv,25,110592.42857142858
151.5,hev,suv,50,135918.33673469388
151.5,hev,suv,75,160534.7142857143
154.5,hev,suv,25,113756.5
154.5,hev,suv,50,139813.54166666666
154.5,hev,suv,75,159651.07
157.5,hev,suv,25,114661.5
157.5,hev,suv,50,138387.75833333333
157.5,hev,suv,75,164596.5
160.5,hev,suv,25,110228.70833333333
160.5,hev,suv,50,141913.44444444444
160.5,hev,suv,75,170695.02083333334
163.5,hev,suv,25,117866.4625
163.5,hev,suv,50,137525.3
163.5,hev,suv,75,167316.19166666665
166.5,hev,suv,25,116491.44047619047
166.5,hev,suv,50,143597.6875
166.5,hev,suv,75,168331.05
169.5,hev,suv,25,120391.4375
169.5,hev,suv,50,145919.16666666666
169.5,hev,suv,75,167212.47619047618
172.5,hev,suv,25,117667.09375
172.5,hev,suv,50,144922.45833333334
172.5,hev,suv,75,178410.65625
175.5,hev,suv,25,126949.546875
175.5,hev,suv,50,145600
175.5,hev,suv,75,175275.88095238095
178.5,hev,suv,25,124002.5
178.5,hev,suv,50,148294.66666666666
178.5,hev,suv,75,172616.25
181.5,hev,suv,25,128364
181.5,hev,suv,50,128364
181.5,hev,suv,75,128364
1.5,phev,all,25,5
1.5,phev,all,50,30.177777777777777
1.5,phev,all,75,674.7777777777778
4.5,phev,all,25,92.58541666666667
4.5,phev,all,50,980.9935064935065
4.5,phev,all,75,2760.7011133603237
7.5,phev,all,25,717.0529950122342
7.5,phev,all,50,2329.108831259565
7.5,phev,all,75,4413.69041478738
10.5,phev,all,25,1086.2448444444444
10.5,phev,all,50,2960.5023137870976
10.5,phev,all,75,5758.36882966016
13.5,phev,all,25,2403.4816382396875
13.5,phev,all,50,4933.1099386412225
13.5,phev,all,75,9063.4987696514
16.5,phev,all,25,3325.730856426211
16.5,phev,all,50,6609.27880448319
16.5,phev,all,75,11309.680674438408
19.5,phev,all,25,5023.214192920574
19.5,phev,all,50,9572.768462236823
19.5,phev,all,75,15068.219208664963
22.5,phev,all,25,7032.074086703978
22.5,phev,all,50,11972.694834670318
22.5,phev,all,75,18724.917402665844
25.5,phev,all,25,8468.514699176118
25.5,phev,all,50,14652.950800815375
25.5,phev,all,75,23683.278676832957
28.5,phev,all,25,10551.222563363091
28.5,phev,all,50,18073.56650869945
28.5,phev,all,75,28637.63638814867
31.5,phev,all,25,12816.4393970207
31.5,phev,all,50,20783.129682971015
31.5,phev,all,75,30709.944471443676
34.5,phev,all,25,15554.203890778079
34.5,phev,all,50,23978.247354197858
34.5,phev,all,75,34358.01632872989
37.5,phev,all,25,18261.963162302054
37.5,phev,all,50,26766.709386282168
37.5,phev,all,75,36414.66491301063
40.5,phev,all,25,20726.370543563702
40.5,phev,all,50,29254.512531066473
40.5,phev,all,75,38196.5523062804
43.5,phev,all,25,22306.5793583568
43.5,phev,all,50,30321.308058608054
43.5,phev,all,75,39234.15018036599
46.5,phev,all,25,22954.702452005793
46.5,phev,all,50,30998.88316996582
46.5,phev,all,75,40091.16431597845
49.5,phev,all,25,23352.44019128621
49.5,phev,all,50,31503.448865265065
49.5,phev,all,75,41127.05354137152
52.5,phev,all,25,24516.757833922064
52.5,phev,all,50,32603.677908086436
52.5,phev,all,75,43157.34482008808
55.5,phev,all,25,25907.917143614708
55.5,phev,all,50,35008.390191236045
55.5,phev,all,75,46573.73547727967
58.5,phev,all,25,27779.108053877222
58.5,phev,all,50,37919.336426410795
58.5,phev,all,75,51597.7047132933
61.5,phev,all,25,30453.1147854987
61.5,phev,all,50,42414.54467430572
61.5,phev,all,75,56783.64770231983
64.5,phev,all,25,34070.289438045285
64.5,phev,all,50,47445.79030496779
64.5,phev,all,75,63013.40467950475
67.5,phev,all,25,37131.60022843423
67.5,phev,all,50,51132.07576518385
67.5,phev,all,75,68000.8256242687
70.5,phev,all,25,38741.056776079815
70.5,phev,all,50,52922.85128189981
70.5,phev,all,75,70951.55876662074
73.5,phev,all,25,41028.299007092195
73.5,phev,all,50,56023.886364177386
73.5,phev,all,75,73845.44959286744
76.5,phev,all,25,43121.04034945853
76.5,phev,all,50,58886.59172069741
76.5,phev,all,75,77569.99389140143
79.5,phev,all,25,46230.097065157766
79.5,phev,all,50,62325.95867714828
79.5,phev,all,75,80636.01618422616
82.5,phev,all,25,46830.91751716266
82.5,phev,all,50,64507.36277806832
82.5,phev,all,75,83087.28143365488
85.5,phev,all,25,49641.44401467505
85.5,phev,all,50,66978.33607681756
85.5,phev,all,75,86260.65105333496
88.5,phev,all,25,50656.348079818235
88.5,phev,all,50,68320.30457664971
88.5,phev,all,75,88707.01012368964
91.5,phev,all,25,53516.37208797218
91.5,phev,all,50,71864.51010878469
91.5,phev,all,75,90546.54116974118
94.5,phev,all,25,54182.986237090925
94.5,phev,all,50,73025.11560688887
94.5,phev,all,75,93002.40399963342
97.5,phev,all,25,55021.933962549076
97.5,phev,all,50,74539.99460856295
97.5,phev,all,75,95106.16596129499
100.5,phev,all,25,57080.94459159261
100.5,phev,all,50,75993.61548022355
100.5,phev,all,75,96959.7147574915
103.5,phev,all,25,59131.710803710965
103.5,phev,all,50,78617.8769213878
103.5,phev,all,75,98423.22101462117
106.5,phev,all,25,59813.23115661359
106.5,phev,all,50,80658.13492974686
106.5,phev,all,75,103174.21351766512
109.5,phev,all,25,62369.88014756518
109.5,phev,all,50,83377.59332611042
109.5,phev,all,75,104207.05552957678
112.5,phev,all,25,60517.470355731224
112.5,phev,all,50,83048.93160173159
112.5,phev,all,75,106046.8538888889
115.5,phev,all,25,64905.23894035117
115.5,phev,all,50,88155.71984397277
115.5,phev,all,75,109254.13651224722
118.5,phev,all,25,65730.284625323
118.5,phev,all,50,88209.70728291315
118.5,phev,all,75,111664.72839506174
121.5,phev,all,25,67603.79832147938
121.5,phev,all,50,88962.58697083191
121.5,phev,all,75,114388.81847657762
124.5,phev,all,25,64873.7963800905
124.5,phev,all,50,91166.10163867821
124.5,phev,all,75,113777.12857142856
127.5,phev,all,25,72545.9790893015
127.5,phev,all,50,94593.34164363811
127.5,phev,all,75,118887.5298573975
130.5,phev,all,25,69915.79857788411
130.5,phev,all,50,93436.43486338224
130.5,phev,all,75,119986.58678451178
133.5,phev,all,25,74928.2978146853
133.5,phev,all,50,97128.28115289833
133.5,phev,all,75,121780.71101386852
136.5,phev,all,25,74675.39357847672
136.5,phev,all,50,97085.63775510204
136.5,phev,all,75,122440.87858201581
139.5,phev,all,25,76651.4296875
139.5,phev,all,50,100588.28224974201
139.5,phev,all,75,130960.22299382718
142.5,phev,all,25,74794.8125
142.5,phev,all,50,101299.47192028986
142.5,phev,all,75,129998.26518218624
145.5,phev,all,25,78140.28666666667
145.5,phev,all,50,102696.10101010102
145.5,phev,all,75,130193.9236111111
148.5,phev,all,25,78463.03688311689
148.5,phev,all,50,108142.01726827094
148.5,phev,all,75,135913.4847826087
151.5,phev,all,25,74011.97596153845
151.5,phev,all,50,105724.23076923078
151.5,phev,all,75,131813.62698412698
154.5,phev,all,25,78292.81632653062
154.5,phev,all,50,109826.82837301587
154.5,phev,all,75,136408.73333333334
157.5,phev,all,25,70147.30952380951
157.5,phev,all,50,100829.16666666666
157.5,phev,all,75,132790.67857142858
160.5,phev,all,25,64918.7875
160.5,phev,all,50,104762.59999999999
160.5,phev,all,75,134870.2708333333
163.5,phev,all,25,79029
163.5,phev,all,50,111734.5
163.5,phev,all,75,137444.5
166.5,phev,all,25,84722
166.5,phev,all,50,117250.5
166.5,phev,all,75,144414
169.5,phev,all,25,76330
169.5,phev,all,50,114594
169.5,phev,all,75,134077
172.5,phev,all,25,76411
172.5,phev,all,50,106078.5
172.5,phev,all,75,128806.5
1.5,phev,car,25,1
1.5,phev,car,50,30
1.5,phev,car,75,2354
4.5,phev,car,25,10
4.5,phev,car,50,138.5
4.5,phev,car,75,2121
7.5,phev,car,25,781.7582417582418
7.5,phev,car,50,2135.46875
7.5,phev,car,75,3194.4166666666665
10.5,phev,car,25,1217.876984126984
10.5,phev,car,50,2271.2465373961218
10.5,phev,car,75,4102.213541666667
13.5,phev,car,25,2112.549491626794
13.5,phev,car,50,3226.3549427511693
13.5,phev,car,75,6253.062815656565
16.5,phev,car,25,2476.242303992304
16.5,phev,car,50,4717.086833855799
16.5,phev,car,75,9117.306536580121
19.5,phev,car,25,4712.931435897436
19.5,phev,car,50,9396.232892138716
19.5,phev,car,75,15276.186126640558
22.5,phev,car,25,6398.091608723076
22.5,phev,car,50,11845.325422500235
22.5,phev,car,75,18151.753140148474
25.5,phev,car,25,7969.825449409348
25.5,phev,car,50,13428.208533672017
25.5,phev,car,75,21397.25415697943
28.5,phev,car,25,10210.241435494652
28.5,phev,car,50,17281.65785486737
28.5,phev,car,75,25996.120485711086
31.5,phev,car,25,12830.195640331967
31.5,phev,car,50,20606.04721606821
31.5,phev,car,75,30170.31641212406
34.5,phev,car,25,15905.241654119547
34.5,phev,car,50,24647.960040354912
34.5,phev,car,75,34315.78518772576
37.5,phev,car,25,19047.43368997382
37.5,phev,car,50,27986.11196847799
37.5,phev,car,75,36887.23667640969
40.5,phev,car,25,21309.616281948587
40.5,phev,car,50,30033.996381251665
40.5,phev,car,75,38674.03879706635
43.5,phev,car,25,22477.537749287218
43.5,phev,car,50,30730.467832243616
43.5,phev,car,75,39741.151868958994
46.5,phev,car,25,22901.908610506714
46.5,phev,car,50,31237.414916122834
46.5,phev,car,75,40553.84057171546
49.5,phev,car,25,23071.81834560322
49.5,phev,car,50,31190.175734575456
49.5,phev,car,75,40826.483691168694
52.5,phev,car,25,24144.805731523382
52.5,phev,car,50,31986.90037702763
52.5,phev,car,75,42558.24202046999
55.5,phev,car,25,25366.860399179226
55.5,phev,car,50,34403.40527309772
55.5,phev,car,75,45908.192770333946
58.5,phev,car,25,27207.478864613648
58.5,phev,car,50,37288.28060700755
58.5,phev,car,75,51465.95936488496
61.5,phev,car,25,29618.70153597463
61.5,phev,car,50,42572.7535184128
61.5,phev,car,75,58184.79278899125
64.5,phev,car,25,33428.4467005274
64.5,phev,car,50,48071.405715575915
64.5,phev,car,75,65139.984364400385
67.5,phev,car,25,37212.19689298403
67.5,phev,car,50,51651.49208136368
67.5,phev,car,75,68513.12284013077
70.5,phev,car,25,38323.05763862693
70.5,phev,car,50,52905.626860246666
70.5,phev,car,75,71632.1168533996
73.5,phev,car,25,40498.19566953317
73.5,phev,car,50,56120.464999252836
73.5,phev,car,75,74125.63076190476
76.5,phev,car,25,42890.746482884766
76.5,phev,car,50,59390.63706553803
76.5,phev,car,75,77902.62702927957
79.5,phev,car,25,45593.744643356644
79.5,phev,car,50,62231.8989970502
79.5,phev,car,75,80546.30206321576
82.5,phev,car,25,46354.96714287517
82.5,phev,car,50,64397.54037534435
82.5,phev,car,75,83260.27055753623
85.5,phev,car,25,48471.666811336225
85.5,phev,car,50,66389.77994575462
85.5,phev,car,75,86471.5783600621
88.5,phev,car,25,49552.74072265624
88.5,phev,car,50,68070.76951699324
88.5,phev,car,75,89298.2134337265
91.5,phev,car,25,52588.375932656556
91.5,phev,car,50,71846.52997030519
91.5,phev,car,75,91118.87053172899
94.5,phev,car,25,53658.27385861561
94.5,phev,car,50,73483.39642323776
94.5,phev,car,75,93829.16780754039
97.5,phev,car,25,54663.33521620134
97.5,phev,car,50,74523.41409754581
97.5,phev,car,75,96049.60925628264
100.5,phev,car,25,56114.14754901961
100.5,phev,car,50,75776.0066613035
100.5,phev,car,75,97911.9708712888
103.5,phev,car,25,58653.68137449321
103.5,phev,car,50,78993.09442163729
103.5,phev,car,75,99333.25961455362
106.5,phev,car,25,59208.293573208466
106.5,phev,car,50,80852.11610743089
106.5,phev,car,75,104174.58223278985
109.5,phev,car,25,61761.635020063455
109.5,phev,car,50,83167.45035647904
109.5,phev,car,75,104886.00074265475
112.5,phev,car,25,60032.901379768606
112.5,phev,car,50,83462.08912655972
112.5,phev,car,75,106753.77072149608
115.5,phev,car,25,64882.92184041934
115.5,phev,car,50,88090.5725366274
115.5,phev,car,75,109208.87442104501
118.5,phev,car,25,65730.28462532298
118.5,phev,car,50,88132.10180995475
118.5,phev,car,75,111462.07466337753
121.5,phev,car,25,67479.59909909908
121.5,phev,car,50,88895.42325428197
121.5,phev,car,75,114388.81847657762
124.5,phev,car,25,65080.179413179416
124.5,phev,car,50,91075.48446660825
124.5,phev,car,75,113752.71154548776
127.5,phev,car,25,72473.43103448277
127.5,phev,car,50,94865.90232793523
127.5,phev,car,75,118649.59429065743
130.5,phev,car,25,69978.33626743627
130.5,phev,car,50,93369.23525746945
130.5,phev,car,75,119984.79178145087
133.5,phev,car,25,75052.80649743401
133.5,phev,car,50,97148.9820289855
133.5,phev,car,75,121740.91148247979
136.5,phev,car,25,74675.39357847672
136.5,phev,car,50,97148.83926290822
136.5,phev,car,75,122279.82101449274
139.5,phev,car,25,76774.07887700535
139.5,phev,car,50,100744.90042674253
139.5,phev,car,75,131014.07021604938
142.5,phev,car,25,75042.74375000001
142.5,phev,car,50,101140.64031620554
142.5,phev,car,75,130142.02493074792
145.5,phev,car,25,78140.28666666667
145.5,phev,car,50,102831.83333333333
145.5,phev,car,75,130597.04444444444
148.5,phev,car,25,78188.53084415584
148.5,phev,car,50,107961.9765625
148.5,phev,car,75,136987.825
151.5,phev,car,25,74903.05357142858
151.5,phev,car,50,105797.25925925926
151.5,phev,car,75,131808.3469387755
154.5,phev,car,25,78417
154.5,phev,car,50,109530.11519607843
154.5,phev,car,75,136311.61538461538
157.5,phev,car,25,70453.71428571429
157.5,phev,car,50,100545.62962962964
157.5,phev,car,75,133449.5
160.5,phev,car,25,64965.58333333333
160.5,phev,car,50,104794
160.5,phev,car,75,135048.96969696973
163.5,phev,car,25,79029
163.5,phev,car,50,111734.5
163.5,phev,car,75,137444.5
